,source,true,tokenized_source,tokenized_true,source_likelihood,true_likelihood
153,только вот херово я его слушал и как только он уходил показывать какой-нибудь девушке какая именно часть ее задницы должна напрягаться я накидывал по десяточке на гриф и качал грудь,только вот херово я его слушал и как только он уходил показывать какой-нибудь девушке какая именно часть ее задницы должна напрягаться я накидывал по десяточке на гриф и качал грудь,"['только', 'вот', 'херово', 'я', 'его', 'слушал', 'и', 'как', 'только', 'он', 'уходил', 'показывать', 'какой-нибудь', 'девушке', 'какая', 'именно', 'часть', 'ее', 'задницы', 'должна', 'напрягаться', 'я', 'накидывал', 'по', 'десяточке', 'на', 'гриф', 'и', 'качал', 'грудь']","['только', 'вот', 'херово', 'я', 'его', 'слушал', 'и', 'как', 'только', 'он', 'уходил', 'показывать', 'какой-нибудь', 'девушке', 'какая', 'именно', 'часть', 'ее', 'задницы', 'должна', 'напрягаться', 'я', 'накидывал', 'по', 'десяточке', 'на', 'гриф', 'и', 'качал', 'грудь']",-253.27735220942736,-253.2776844661659
154,незнаю ты же у них мой уин взял,не знаю ты же у них мой ужин взял,"['незнаю', 'ты', 'же', 'у', 'них', 'мой', 'уин', 'взял']","['не', 'знаю', 'ты', 'же', 'у', 'них', 'мой', 'ужин', 'взял']",-90.36008993424389,-84.84476138336304
155,тут занимаюсь на работе всякой хренью подбираю для врагов оборудование во благо нашым олигархам так что я прошу прощения что на вас внимание неуделяю,тут занимаюсь на работе всякой хренью подбираю для врагов оборудование во благо нашим олигархам так что я прошу прощения что на вас внимание не уделяю,"['тут', 'занимаюсь', 'на', 'работе', 'всякой', 'хренью', 'подбираю', 'для', 'врагов', 'оборудование', 'во', 'благо', 'нашым', 'олигархам', 'так', 'что', 'я', 'прошу', 'прощения', 'что', 'на', 'вас', 'внимание', 'неуделяю']","['тут', 'занимаюсь', 'на', 'работе', 'всякой', 'хренью', 'подбираю', 'для', 'врагов', 'оборудование', 'во', 'благо', 'нашим', 'олигархам', 'так', 'что', 'я', 'прошу', 'прощения', 'что', 'на', 'вас', 'внимание', 'не', 'уделяю']",-245.67376472411445,-230.52574537687488
156,вот если бы это была компьютерная драка в ней бы близнец сделал кого угодно,вот если бы это была компьютерная драка в ней бы близнец сделал кого угодно,"['вот', 'если', 'бы', 'это', 'была', 'компьютерная', 'драка', 'в', 'ней', 'бы', 'близнец', 'сделал', 'кого', 'угодно']","['вот', 'если', 'бы', 'это', 'была', 'компьютерная', 'драка', 'в', 'ней', 'бы', 'близнец', 'сделал', 'кого', 'угодно']",-127.39467484199281,-127.39467364583899
157,знаю что всегда будете блюсти собственные интересы знаю что можете солгать или о чем-то умолчать однако вот пришел к вам за советом потому что вы можете узнать мысли и эмоции каждого существа на этой планете,знаю что всегда будете блюсти собственные интересы знаю что можете солгать или о чем-то умолчать однако вот пришел к вам за советом потому что вы можете узнать мысли и эмоции каждого существа на этой планете,"['знаю', 'что', 'всегда', 'будете', 'блюсти', 'собственные', 'интересы', 'знаю', 'что', 'можете', 'солгать', 'или', 'о', 'чем-то', 'умолчать', 'однако', 'вот', 'пришел', 'к', 'вам', 'за', 'советом', 'потому', 'что', 'вы', 'можете', 'узнать', 'мысли', 'и', 'эмоции', 'каждого', 'существа', 'на', 'этой', 'планете']","['знаю', 'что', 'всегда', 'будете', 'блюсти', 'собственные', 'интересы', 'знаю', 'что', 'можете', 'солгать', 'или', 'о', 'чем-то', 'умолчать', 'однако', 'вот', 'пришел', 'к', 'вам', 'за', 'советом', 'потому', 'что', 'вы', 'можете', 'узнать', 'мысли', 'и', 'эмоции', 'каждого', 'существа', 'на', 'этой', 'планете']",-235.2996973182042,-235.29969208930126
158,за желанием кнр снова поставить на повестку дня территориальный спор японские власти видят посягательство на природные ископаемые которыми богаты остова сэнкаку,за желанием кнр снова поставить на повестку дня территориальный спор японские власти видят посягательство на природные ископаемые которыми богаты острова сенкаку,"['за', 'желанием', 'кнр', 'снова', 'поставить', 'на', 'повестку', 'дня', 'территориальный', 'спор', 'японские', 'власти', 'видят', 'посягательство', 'на', 'природные', 'ископаемые', 'которыми', 'богаты', 'остова', 'сэнкаку']","['за', 'желанием', 'кнр', 'снова', 'поставить', 'на', 'повестку', 'дня', 'территориальный', 'спор', 'японские', 'власти', 'видят', 'посягательство', 'на', 'природные', 'ископаемые', 'которыми', 'богаты', 'острова', 'сенкаку']",-206.91217850292526,-194.54051283452756
159,снег тает на ладони превращаясь в иную структуру исключающую строгость кристаллов но дающую жизнь,снег тает на ладони превращаясь в иную структуру исключающую строгость кристаллов но дающую жизнь,"['снег', 'тает', 'на', 'ладони', 'превращаясь', 'в', 'иную', 'структуру', 'исключающую', 'строгость', 'кристаллов', 'но', 'дающую', 'жизнь']","['снег', 'тает', 'на', 'ладони', 'превращаясь', 'в', 'иную', 'структуру', 'исключающую', 'строгость', 'кристаллов', 'но', 'дающую', 'жизнь']",-172.49886867245408,-172.50055774556841
160,с поездкой в москву я поняла что в жизне моей происходят значительные перемены,с поездкой в москву я поняла что в жизни моей происходят значительные перемены,"['с', 'поездкой', 'в', 'москву', 'я', 'поняла', 'что', 'в', 'жизне', 'моей', 'происходят', 'значительные', 'перемены']","['с', 'поездкой', 'в', 'москву', 'я', 'поняла', 'что', 'в', 'жизни', 'моей', 'происходят', 'значительные', 'перемены']",-98.0849071782725,-79.95622213798879
161,в полной мере насладиться музеем мне не удалось т.к выяснилось что нужно как можно скорее бежать на переписывание до этого я уже было решила что на да не пойду,в полной мере насладиться музеем мне не удалось т.к выяснилось что нужно как можно скорее бежать на переписывание до этого я уже было решила что на да не пойду,"['в', 'полной', 'мере', 'насладиться', 'музеем', 'мне', 'не', 'удалось', 'т.к', 'выяснилось', 'что', 'нужно', 'как', 'можно', 'скорее', 'бежать', 'на', 'переписывание', 'до', 'этого', 'я', 'уже', 'было', 'решила', 'что', 'на', 'да', 'не', 'пойду']","['в', 'полной', 'мере', 'насладиться', 'музеем', 'мне', 'не', 'удалось', 'т.к', 'выяснилось', 'что', 'нужно', 'как', 'можно', 'скорее', 'бежать', 'на', 'переписывание', 'до', 'этого', 'я', 'уже', 'было', 'решила', 'что', 'на', 'да', 'не', 'пойду']",-204.6041787402498,-204.60422213603758
162,загущая соус паралелльно и специи добавляешь и сладость,загущая соус параллельно и специи добавляешь и сладость,"['загущая', 'соус', 'паралелльно', 'и', 'специи', 'добавляешь', 'и', 'сладость']","['загущая', 'соус', 'параллельно', 'и', 'специи', 'добавляешь', 'и', 'сладость']",-102.6755785591221,-110.36450525346285
163,если кто-нибудь в нашем руководстве хочет любой ценой доказать что он лучше джугашвили то платить он за это будет из нашего кармана,если кто-нибудь в нашем руководстве хочет любой ценой доказать что он лучше джугашвили то платить он за это будет из нашего кармана,"['если', 'кто-нибудь', 'в', 'нашем', 'руководстве', 'хочет', 'любой', 'ценой', 'доказать', 'что', 'он', 'лучше', 'джугашвили', 'то', 'платить', 'он', 'за', 'это', 'будет', 'из', 'нашего', 'кармана']","['если', 'кто-нибудь', 'в', 'нашем', 'руководстве', 'хочет', 'любой', 'ценой', 'доказать', 'что', 'он', 'лучше', 'джугашвили', 'то', 'платить', 'он', 'за', 'это', 'будет', 'из', 'нашего', 'кармана']",-141.3222675162359,-141.3224353744188
164,просто послушайте видео там все равно нет,просто послушайте видео там все равно нет,"['просто', 'послушайте', 'видео', 'там', 'все', 'равно', 'нет']","['просто', 'послушайте', 'видео', 'там', 'все', 'равно', 'нет']",-91.53888744344783,-91.53888688898915
165,тоесть ни хлеба ни шеколада ни чего кроме овощей,то есть ни хлеба ни шоколада ничего кроме овощей,"['тоесть', 'ни', 'хлеба', 'ни', 'шеколада', 'ни', 'чего', 'кроме', 'овощей']","['то', 'есть', 'ни', 'хлеба', 'ни', 'шоколада', 'ничего', 'кроме', 'овощей']",-103.20731622263158,-80.27805094724197
166,ну тогда накоплю денех и напрошусь на мейк,ну тогда накоплю денег и напрошусь на мейк,"['ну', 'тогда', 'накоплю', 'денех', 'и', 'напрошусь', 'на', 'мейк']","['ну', 'тогда', 'накоплю', 'денег', 'и', 'напрошусь', 'на', 'мейк']",-96.44188085260892,-85.93071990083573
167,моного людей чтоли за идею работать будет,много людей что ли за идею работать будет,"['моного', 'людей', 'чтоли', 'за', 'идею', 'работать', 'будет']","['много', 'людей', 'что', 'ли', 'за', 'идею', 'работать', 'будет']",-103.08480650545665,-80.91225851103093
168,группа я думаю о существовании такого диска вообще не в курсе,группа я думаю о существовании такого диска вообще не в курсе,"['группа', 'я', 'думаю', 'о', 'существовании', 'такого', 'диска', 'вообще', 'не', 'в', 'курсе']","['группа', 'я', 'думаю', 'о', 'существовании', 'такого', 'диска', 'вообще', 'не', 'в', 'курсе']",-76.7436323351115,-76.74361548165012
169,что посомтреть в этот день мы выбирали из того что находилось рядом и еще не было посещено остановились на гейзерах,что посмотреть в этот день мы выбирали из того что находилось рядом и еще не было посещено остановились на гейзерах,"['что', 'посомтреть', 'в', 'этот', 'день', 'мы', 'выбирали', 'из', 'того', 'что', 'находилось', 'рядом', 'и', 'еще', 'не', 'было', 'посещено', 'остановились', 'на', 'гейзерах']","['что', 'посмотреть', 'в', 'этот', 'день', 'мы', 'выбирали', 'из', 'того', 'что', 'находилось', 'рядом', 'и', 'еще', 'не', 'было', 'посещено', 'остановились', 'на', 'гейзерах']",-134.88017429645436,-130.20285642269067
170,европейский долговой кризис закончился заявил the wall street journal премьер-министр,европейский долговой кризис закончился заявил the wall street journal премьер-министр,"['европейский', 'долговой', 'кризис', 'закончился', 'заявил', 'the', 'wall', 'street', 'journal', 'премьер-министр']","['европейский', 'долговой', 'кризис', 'закончился', 'заявил', 'the', 'wall', 'street', 'journal', 'премьер-министр']",-158.14362119538742,-158.1436624068486
171,на что мент процедил будеш много базарить счас в отделении продолжим разговор,на что мент процедил будешь много базарить сейчас в отделении продолжим разговор,"['на', 'что', 'мент', 'процедил', 'будеш', 'много', 'базарить', 'счас', 'в', 'отделении', 'продолжим', 'разговор']","['на', 'что', 'мент', 'процедил', 'будешь', 'много', 'базарить', 'сейчас', 'в', 'отделении', 'продолжим', 'разговор']",-173.03581272510152,-163.1448910567497
172,в другое время художник бы обязательно остановился посмотрел бы на эту старушку и неприменно нарисовал бы ее,в другое время художник бы обязательно остановился посмотрел бы на эту старушку и непременно нарисовал бы ее,"['в', 'другое', 'время', 'художник', 'бы', 'обязательно', 'остановился', 'посмотрел', 'бы', 'на', 'эту', 'старушку', 'и', 'неприменно', 'нарисовал', 'бы', 'ее']","['в', 'другое', 'время', 'художник', 'бы', 'обязательно', 'остановился', 'посмотрел', 'бы', 'на', 'эту', 'старушку', 'и', 'непременно', 'нарисовал', 'бы', 'ее']",-113.08163804652517,-101.6732790387852
173,ну не знаю батенька што вам тогда вообще надо,ну не знаю батенька что вам тогда вообще надо,"['ну', 'не', 'знаю', 'батенька', 'што', 'вам', 'тогда', 'вообще', 'надо']","['ну', 'не', 'знаю', 'батенька', 'что', 'вам', 'тогда', 'вообще', 'надо']",-97.71286475617853,-88.71264201840006
174,а ведь все вышло изза того что папинька малого два да я родила 25го августа отпрыска номер два гектора узнал что он как бы официально непричем к гектору,а ведь все вышло из-за того что папенька малого два да я родила 25-го августа отпрыска номер два гектора узнал что он как бы официально ни при чем к гектору,"['а', 'ведь', 'все', 'вышло', 'изза', 'того', 'что', 'папинька', 'малого', 'два', 'да', 'я', 'родила', '25го', 'августа', 'отпрыска', 'номер', 'два', 'гектора', 'узнал', 'что', 'он', 'как', 'бы', 'официально', 'непричем', 'к', 'гектору']","['а', 'ведь', 'все', 'вышло', 'из-за', 'того', 'что', 'папенька', 'малого', 'два', 'да', 'я', 'родила', '25-го', 'августа', 'отпрыска', 'номер', 'два', 'гектора', 'узнал', 'что', 'он', 'как', 'бы', 'официально', 'ни', 'при', 'чем', 'к', 'гектору']",-275.1718942117001,-244.27188713762166
175,если окажется что поручик отдыхая от службы вывел новый сорт капусты то это будет мысль о поручике но риторика по-прежнему будет оформлять эмоцию а не саму мысль,если окажется что поручик отдыхая от службы вывел новый сорт капусты то это будет мысль о поручике но риторика по-прежнему будет оформлять эмоцию а не саму мысль,"['если', 'окажется', 'что', 'поручик', 'отдыхая', 'от', 'службы', 'вывел', 'новый', 'сорт', 'капусты', 'то', 'это', 'будет', 'мысль', 'о', 'поручике', 'но', 'риторика', 'по-прежнему', 'будет', 'оформлять', 'эмоцию', 'а', 'не', 'саму', 'мысль']","['если', 'окажется', 'что', 'поручик', 'отдыхая', 'от', 'службы', 'вывел', 'новый', 'сорт', 'капусты', 'то', 'это', 'будет', 'мысль', 'о', 'поручике', 'но', 'риторика', 'по-прежнему', 'будет', 'оформлять', 'эмоцию', 'а', 'не', 'саму', 'мысль']",-262.2205170790929,-262.22050661471866
176,нельзя утишать себя мыслями что всего лишь проигранная игра,нельзя утешать себя мыслями что всего лишь проигранная игра,"['нельзя', 'утишать', 'себя', 'мыслями', 'что', 'всего', 'лишь', 'проигранная', 'игра']","['нельзя', 'утешать', 'себя', 'мыслями', 'что', 'всего', 'лишь', 'проигранная', 'игра']",-93.85994863156299,-86.9771471698115
177,мне видится что эти люди должны предоставлять экспертный доклад будучи независимы от властей от имамов возможно муфтий югры тагир хазрат саматов на меня за это обидится но и от него тоже,мне видится что эти люди должны предоставлять экспертный доклад будучи независимы от властей от имамов возможно муфтий югры тагир хазрат саматов на меня за это обидится но и от него тоже,"['мне', 'видится', 'что', 'эти', 'люди', 'должны', 'предоставлять', 'экспертный', 'доклад', 'будучи', 'независимы', 'от', 'властей', 'от', 'имамов', 'возможно', 'муфтий', 'югры', 'тагир', 'хазрат', 'саматов', 'на', 'меня', 'за', 'это', 'обидится', 'но', 'и', 'от', 'него', 'тоже']","['мне', 'видится', 'что', 'эти', 'люди', 'должны', 'предоставлять', 'экспертный', 'доклад', 'будучи', 'независимы', 'от', 'властей', 'от', 'имамов', 'возможно', 'муфтий', 'югры', 'тагир', 'хазрат', 'саматов', 'на', 'меня', 'за', 'это', 'обидится', 'но', 'и', 'от', 'него', 'тоже']",-282.88469030960823,-282.88468266653666
178,в остальных случаях несоблюдение требований предписанных дорожными знаками и разметкой выльется в штраф в 300 рублей,в остальных случаях несоблюдение требований предписанных дорожными знаками и разметкой выльется в штраф в 300 рублей,"['в', 'остальных', 'случаях', 'несоблюдение', 'требований', 'предписанных', 'дорожными', 'знаками', 'и', 'разметкой', 'выльется', 'в', 'штраф', 'в', '300', 'рублей']","['в', 'остальных', 'случаях', 'несоблюдение', 'требований', 'предписанных', 'дорожными', 'знаками', 'и', 'разметкой', 'выльется', 'в', 'штраф', 'в', '300', 'рублей']",-99.12213806186193,-99.12217546156745
179,легко и интеерсно не потому что стараешься а потому что само по себе легко и интеренсо,легко и интересно не потому что стараешься а потому что само по себе легко и интересно,"['легко', 'и', 'интеерсно', 'не', 'потому', 'что', 'стараешься', 'а', 'потому', 'что', 'само', 'по', 'себе', 'легко', 'и', 'интеренсо']","['легко', 'и', 'интересно', 'не', 'потому', 'что', 'стараешься', 'а', 'потому', 'что', 'само', 'по', 'себе', 'легко', 'и', 'интересно']",-112.23401534281257,-100.8998318639552
180,а железо и кони гдето за преметром границ,а железо и кони где-то за периметром границ,"['а', 'железо', 'и', 'кони', 'гдето', 'за', 'преметром', 'границ']","['а', 'железо', 'и', 'кони', 'где-то', 'за', 'периметром', 'границ']",-97.75982130327716,-95.03687142500556
181,все разворачивается явно по какому-то дикому сценарию с автором которого я не знаком,все разворачивается явно по какому-то дикому сценарию с автором которого я не знаком,"['все', 'разворачивается', 'явно', 'по', 'какому-то', 'дикому', 'сценарию', 'с', 'автором', 'которого', 'я', 'не', 'знаком']","['все', 'разворачивается', 'явно', 'по', 'какому-то', 'дикому', 'сценарию', 'с', 'автором', 'которого', 'я', 'не', 'знаком']",-105.50082514040747,-105.50082300596925
182,нш то бишь начальник штаба через весь плац марширует под оркестр навстречу комбату и зычно докладает,нш то бишь начальник штаба через весь плац марширует под оркестр навстречу комбату и зычно докладает,"['нш', 'то', 'бишь', 'начальник', 'штаба', 'через', 'весь', 'плац', 'марширует', 'под', 'оркестр', 'навстречу', 'комбату', 'и', 'зычно', 'докладает']","['нш', 'то', 'бишь', 'начальник', 'штаба', 'через', 'весь', 'плац', 'марширует', 'под', 'оркестр', 'навстречу', 'комбату', 'и', 'зычно', 'докладает']",-147.66268312081723,-147.6627125781281
183,забавная мозайка из разных историй которые переплетаются друг с другом,забавная мозаика из разных историй которые переплетаются друг с другом,"['забавная', 'мозайка', 'из', 'разных', 'историй', 'которые', 'переплетаются', 'друг', 'с', 'другом']","['забавная', 'мозаика', 'из', 'разных', 'историй', 'которые', 'переплетаются', 'друг', 'с', 'другом']",-79.4676372202357,-75.99992390416756
184,она слушай давай один раз в неделю встречаться и просто заниматься сексом без всяких там отношений,она слушай давай один раз в неделю встречаться и просто заниматься сексом без всяких там отношений,"['она', 'слушай', 'давай', 'один', 'раз', 'в', 'неделю', 'встречаться', 'и', 'просто', 'заниматься', 'сексом', 'без', 'всяких', 'там', 'отношений']","['она', 'слушай', 'давай', 'один', 'раз', 'в', 'неделю', 'встречаться', 'и', 'просто', 'заниматься', 'сексом', 'без', 'всяких', 'там', 'отношений']",-119.27644673288168,-119.27602724744057
185,но когда эти страхи и сомнения длятся на протяжении месяцев,но когда эти страхи и сомнения длятся на протяжении месяцев,"['но', 'когда', 'эти', 'страхи', 'и', 'сомнения', 'длятся', 'на', 'протяжении', 'месяцев']","['но', 'когда', 'эти', 'страхи', 'и', 'сомнения', 'длятся', 'на', 'протяжении', 'месяцев']",-69.36416456926267,-69.36416694519687
186,боюсь заходить в столовую нашей компании,боюсь заходить в столовую нашей компании,"['боюсь', 'заходить', 'в', 'столовую', 'нашей', 'компании']","['боюсь', 'заходить', 'в', 'столовую', 'нашей', 'компании']",-71.39435611879924,-71.39424773447752
187,а когда касается маленьких детей даже рассказать не получается,а когда касается маленьких детей даже рассказать не получается,"['а', 'когда', 'касается', 'маленьких', 'детей', 'даже', 'рассказать', 'не', 'получается']","['а', 'когда', 'касается', 'маленьких', 'детей', 'даже', 'рассказать', 'не', 'получается']",-89.7957898648123,-89.79543314364952
188,збоку крыла с помощью раскатаной полимерной глины создаем вот такой обьем незабываем заглаживать в процессе,сбоку крыла с помощью раскатанной полимерной глины создаем вот такой объем не забываем заглаживать в процессе,"['збоку', 'крыла', 'с', 'помощью', 'раскатаной', 'полимерной', 'глины', 'создаем', 'вот', 'такой', 'обьем', 'незабываем', 'заглаживать', 'в', 'процессе']","['сбоку', 'крыла', 'с', 'помощью', 'раскатанной', 'полимерной', 'глины', 'создаем', 'вот', 'такой', 'объем', 'не', 'забываем', 'заглаживать', 'в', 'процессе']",-170.18300104426413,-163.9258802643174
189,потому что вся европа ездит по правой стороне соответсвенно если мы говорим о едином европейском пространстве то любой приехадший сюда может оказаться в ступоре,потому что вся европа ездит по правой стороне соответственно если мы говорим о едином европейском пространстве то любой приехавший сюда может оказаться в ступоре,"['потому', 'что', 'вся', 'европа', 'ездит', 'по', 'правой', 'стороне', 'соответсвенно', 'если', 'мы', 'говорим', 'о', 'едином', 'европейском', 'пространстве', 'то', 'любой', 'приехадший', 'сюда', 'может', 'оказаться', 'в', 'ступоре']","['потому', 'что', 'вся', 'европа', 'ездит', 'по', 'правой', 'стороне', 'соответственно', 'если', 'мы', 'говорим', 'о', 'едином', 'европейском', 'пространстве', 'то', 'любой', 'приехавший', 'сюда', 'может', 'оказаться', 'в', 'ступоре']",-192.04577821455243,-186.34534964783836
190,анубис наделил своих подопечных чувством черного юмора и умением в сложных ситуациях находить веселые моменты,анубис наделил своих подопечных чувством черного юмора и умением в сложных ситуациях находить веселые моменты,"['анубис', 'наделил', 'своих', 'подопечных', 'чувством', 'черного', 'юмора', 'и', 'умением', 'в', 'сложных', 'ситуациях', 'находить', 'веселые', 'моменты']","['анубис', 'наделил', 'своих', 'подопечных', 'чувством', 'черного', 'юмора', 'и', 'умением', 'в', 'сложных', 'ситуациях', 'находить', 'веселые', 'моменты']",-97.66789396182884,-97.66791471134572
191,я сначала хотела было отчаяться чем я так не угадила грузинскому-то народу,я сначала хотела было отчаяться чем я так не угодила грузинскому-то народу,"['я', 'сначала', 'хотела', 'было', 'отчаяться', 'чем', 'я', 'так', 'не', 'угадила', 'грузинскому-то', 'народу']","['я', 'сначала', 'хотела', 'было', 'отчаяться', 'чем', 'я', 'так', 'не', 'угодила', 'грузинскому-то', 'народу']",-119.46706414170701,-116.0280164733546
192,я не из тех кто читает от корки до корки я люблю начинать с того что мне интереснее всего на данный момент,я не из тех кто читает от корки до корки я люблю начинать с того что мне интереснее всего на данный момент,"['я', 'не', 'из', 'тех', 'кто', 'читает', 'от', 'корки', 'до', 'корки', 'я', 'люблю', 'начинать', 'с', 'того', 'что', 'мне', 'интереснее', 'всего', 'на', 'данный', 'момент']","['я', 'не', 'из', 'тех', 'кто', 'читает', 'от', 'корки', 'до', 'корки', 'я', 'люблю', 'начинать', 'с', 'того', 'что', 'мне', 'интереснее', 'всего', 'на', 'данный', 'момент']",-98.87752006750176,-98.87756121602112
193,и только сейчас открылись глаза нет хороших и нет плохих,и только сейчас открылись глаза нет хороших и нет плохих,"['и', 'только', 'сейчас', 'открылись', 'глаза', 'нет', 'хороших', 'и', 'нет', 'плохих']","['и', 'только', 'сейчас', 'открылись', 'глаза', 'нет', 'хороших', 'и', 'нет', 'плохих']",-86.20465839474102,-86.2046558326795
194,я помню ваши стихотворение еще тогда подумала ну надо же как в музыке точно попасть в ноты,я помню ваши стихотворение еще тогда подумала ну надо же как в музыке точно попасть в ноты,"['я', 'помню', 'ваши', 'стихотворение', 'еще', 'тогда', 'подумала', 'ну', 'надо', 'же', 'как', 'в', 'музыке', 'точно', 'попасть', 'в', 'ноты']","['я', 'помню', 'ваши', 'стихотворение', 'еще', 'тогда', 'подумала', 'ну', 'надо', 'же', 'как', 'в', 'музыке', 'точно', 'попасть', 'в', 'ноты']",-151.69902737974525,-151.69898722176293
195,я сама пользуюсь gmail а тут увидела просто изменения подумала сначало что померещилось,я сама пользуюсь gmail а тут увидела просто изменения подумала сначала что померещилось,"['я', 'сама', 'пользуюсь', 'gmail', 'а', 'тут', 'увидела', 'просто', 'изменения', 'подумала', 'сначало', 'что', 'померещилось']","['я', 'сама', 'пользуюсь', 'gmail', 'а', 'тут', 'увидела', 'просто', 'изменения', 'подумала', 'сначала', 'что', 'померещилось']",-171.82537404125893,-168.42585625383728
196,регулярно проверяйте и обновляйте свой компьютер с помощью,регулярно проверяйте и обновляйте свой компьютер с помощью,"['регулярно', 'проверяйте', 'и', 'обновляйте', 'свой', 'компьютер', 'с', 'помощью']","['регулярно', 'проверяйте', 'и', 'обновляйте', 'свой', 'компьютер', 'с', 'помощью']",-73.49648100486839,-73.49648549394324
197,вот кстате от ирены меня реально плющело лет в 17,вот кстати от ирены меня реально плющило лет в 17,"['вот', 'кстате', 'от', 'ирены', 'меня', 'реально', 'плющело', 'лет', 'в', '17']","['вот', 'кстати', 'от', 'ирены', 'меня', 'реально', 'плющило', 'лет', 'в', '17']",-124.3939475827181,-120.69658961857313
198,кстате я уже почти достигла цвета блонд с такой погодой,кстати я уже почти достигла цвета блонд с такой погодой,"['кстате', 'я', 'уже', 'почти', 'достигла', 'цвета', 'блонд', 'с', 'такой', 'погодой']","['кстати', 'я', 'уже', 'почти', 'достигла', 'цвета', 'блонд', 'с', 'такой', 'погодой']",-116.1091187215639,-115.30534307828404
199,еще я теперь ничерта не выпрямляю волосы и хожу в своих натуральных кудрях и даже не бесит пока,еще я теперь ни черта не выпрямляю волосы и хожу в своих натуральных кудрях и даже не бесит пока,"['еще', 'я', 'теперь', 'ничерта', 'не', 'выпрямляю', 'волосы', 'и', 'хожу', 'в', 'своих', 'натуральных', 'кудрях', 'и', 'даже', 'не', 'бесит', 'пока']","['еще', 'я', 'теперь', 'ни', 'черта', 'не', 'выпрямляю', 'волосы', 'и', 'хожу', 'в', 'своих', 'натуральных', 'кудрях', 'и', 'даже', 'не', 'бесит', 'пока']",-162.16976875391043,-151.2551274762687
200,прогуляться под дождиком мокрым прибежать домой выпеть теплого чая погреться посмотреть в окно как мокнут люди,прогуляться под дождиком мокрым прибежать домой выпить теплого чая погреться посмотреть в окно как мокнут люди,"['прогуляться', 'под', 'дождиком', 'мокрым', 'прибежать', 'домой', 'выпеть', 'теплого', 'чая', 'погреться', 'посмотреть', 'в', 'окно', 'как', 'мокнут', 'люди']","['прогуляться', 'под', 'дождиком', 'мокрым', 'прибежать', 'домой', 'выпить', 'теплого', 'чая', 'погреться', 'посмотреть', 'в', 'окно', 'как', 'мокнут', 'люди']",-173.57616709010017,-160.37393467536558
201,согласно тексту письма распространенному в сми экологическим центром дронт в доме нарушена система канализации в результате чего люди не могут пользоваться ванной поскольку нет слива сточных вод,согласно тексту письма распространенному в сми экологическим центром дронт в доме нарушена система канализации в результате чего люди не могут пользоваться ванной поскольку нет слива сточных вод,"['согласно', 'тексту', 'письма', 'распространенному', 'в', 'сми', 'экологическим', 'центром', 'дронт', 'в', 'доме', 'нарушена', 'система', 'канализации', 'в', 'результате', 'чего', 'люди', 'не', 'могут', 'пользоваться', 'ванной', 'поскольку', 'нет', 'слива', 'сточных', 'вод']","['согласно', 'тексту', 'письма', 'распространенному', 'в', 'сми', 'экологическим', 'центром', 'дронт', 'в', 'доме', 'нарушена', 'система', 'канализации', 'в', 'результате', 'чего', 'люди', 'не', 'могут', 'пользоваться', 'ванной', 'поскольку', 'нет', 'слива', 'сточных', 'вод']",-197.01284701128287,-197.01284488569377
202,у меня справа отвесная стена слева пропасть у другой машины с точностью до наоборот,у меня справа отвесная стена слева пропасть у другой машины с точностью до наоборот,"['у', 'меня', 'справа', 'отвесная', 'стена', 'слева', 'пропасть', 'у', 'другой', 'машины', 'с', 'точностью', 'до', 'наоборот']","['у', 'меня', 'справа', 'отвесная', 'стена', 'слева', 'пропасть', 'у', 'другой', 'машины', 'с', 'точностью', 'до', 'наоборот']",-120.39571286641826,-120.39570816081303
203,я дал совет который не мог соответствовать логике и законам иного мышления и восприятия,я дал совет который не мог соответствовать логике и законам иного мышления и восприятия,"['я', 'дал', 'совет', 'который', 'не', 'мог', 'соответствовать', 'логике', 'и', 'законам', 'иного', 'мышления', 'и', 'восприятия']","['я', 'дал', 'совет', 'который', 'не', 'мог', 'соответствовать', 'логике', 'и', 'законам', 'иного', 'мышления', 'и', 'восприятия']",-100.54055028474795,-100.54055805685489
204,программка преложила посмотреть что получилось,программка предложила посмотреть что получилось,"['программка', 'преложила', 'посмотреть', 'что', 'получилось']","['программка', 'предложила', 'посмотреть', 'что', 'получилось']",-75.61980436116446,-71.35311151130747
205,она уже встает везде лезит все жует,она уже встает везде лезет все жует,"['она', 'уже', 'встает', 'везде', 'лезит', 'все', 'жует']","['она', 'уже', 'встает', 'везде', 'лезет', 'все', 'жует']",-106.6434043769885,-105.82045686723362
206,что-то подсказывает мне что они живее меня но с подавляющим большинством мне будет совсем не о чем говорить,что-то подсказывает мне что они живее меня но с подавляющим большинством мне будет совсем не о чем говорить,"['что-то', 'подсказывает', 'мне', 'что', 'они', 'живее', 'меня', 'но', 'с', 'подавляющим', 'большинством', 'мне', 'будет', 'совсем', 'не', 'о', 'чем', 'говорить']","['что-то', 'подсказывает', 'мне', 'что', 'они', 'живее', 'меня', 'но', 'с', 'подавляющим', 'большинством', 'мне', 'будет', 'совсем', 'не', 'о', 'чем', 'говорить']",-131.69285843027967,-131.69268736796286
