,source,true,tokenized_source,tokenized_true,source_likelihood,true_likelihood
603,после китайских выпускных приходится долго и основательно чистить город,после китайских выпускных приходится долго и основательно чистить город,"['после', 'китайских', 'выпускных', 'приходится', 'долго', 'и', 'основательно', 'чистить', 'город']","['после', 'китайских', 'выпускных', 'приходится', 'долго', 'и', 'основательно', 'чистить', 'город']",-104.39955423572447,-104.39955423572447
605,есть смутное впечатление что к этому преложила руку моя мать,есть смутное впечатление что к этому приложила руку моя мать,"['есть', 'смутное', 'впечатление', 'что', 'к', 'этому', 'преложила', 'руку', 'моя', 'мать']","['есть', 'смутное', 'впечатление', 'что', 'к', 'этому', 'приложила', 'руку', 'моя', 'мать']",-89.80683216689583,-86.7869617408932
607,мне кажется и в статье и в комментах несколько неправильно употребляется само слово бижутерия,мне кажется и в статье и в комментах несколько неправильно употребляется само слово бижутерия,"['мне', 'кажется', 'и', 'в', 'статье', 'и', 'в', 'комментах', 'несколько', 'неправильно', 'употребляется', 'само', 'слово', 'бижутерия']","['мне', 'кажется', 'и', 'в', 'статье', 'и', 'в', 'комментах', 'несколько', 'неправильно', 'употребляется', 'само', 'слово', 'бижутерия']",-123.87957019010153,-123.87957019010153
608,все опаснее и страшнее становица жрать вне дома,все опаснее и страшнее становится жрать вне дома,"['все', 'опаснее', 'и', 'страшнее', 'становица', 'жрать', 'вне', 'дома']","['все', 'опаснее', 'и', 'страшнее', 'становится', 'жрать', 'вне', 'дома']",-93.59405321235857,-88.00325510414109
609,быстрая хотьба это ж для фигуры отлично,быстрая ходьба это ж для фигуры отлично,"['быстрая', 'хотьба', 'это', 'ж', 'для', 'фигуры', 'отлично']","['быстрая', 'ходьба', 'это', 'ж', 'для', 'фигуры', 'отлично']",-111.99211215332231,-109.08963120870983
610,как рассказали сокамерники это прокол между позвонками с целью набрать ликвора,как рассказали сокамерники это прокол между позвонками с целью набрать ликвора,"['как', 'рассказали', 'сокамерники', 'это', 'прокол', 'между', 'позвонками', 'с', 'целью', 'набрать', 'ликвора']","['как', 'рассказали', 'сокамерники', 'это', 'прокол', 'между', 'позвонками', 'с', 'целью', 'набрать', 'ликвора']",-129.79461534147774,-129.79461534147774
611,он попытался непренужденно размешать ложечкой заварку зделать вид будто ничего не происходит но его руки продолжали так сильно дрожать что из размешивания это привратилось в нервный перезвон,он попытался непринужденно размешать ложечкой заварку сделать вид будто ничего не происходит но его руки продолжали так сильно дрожать что из размешивания это превратилось в нервный перезвон,"['он', 'попытался', 'непренужденно', 'размешать', 'ложечкой', 'заварку', 'зделать', 'вид', 'будто', 'ничего', 'не', 'происходит', 'но', 'его', 'руки', 'продолжали', 'так', 'сильно', 'дрожать', 'что', 'из', 'размешивания', 'это', 'привратилось', 'в', 'нервный', 'перезвон']","['он', 'попытался', 'непринужденно', 'размешать', 'ложечкой', 'заварку', 'сделать', 'вид', 'будто', 'ничего', 'не', 'происходит', 'но', 'его', 'руки', 'продолжали', 'так', 'сильно', 'дрожать', 'что', 'из', 'размешивания', 'это', 'превратилось', 'в', 'нервный', 'перезвон']",-265.3131158907238,-246.7737805290515
612,но им нужны не те кто будет ее ругать а кто докажет что способен влиять на поведение власть предержащих,но им нужны не те кто будет ее ругать а кто докажет что способен влиять на поведение власть предержащих,"['но', 'им', 'нужны', 'не', 'те', 'кто', 'будет', 'ее', 'ругать', 'а', 'кто', 'докажет', 'что', 'способен', 'влиять', 'на', 'поведение', 'власть', 'предержащих']","['но', 'им', 'нужны', 'не', 'те', 'кто', 'будет', 'ее', 'ругать', 'а', 'кто', 'докажет', 'что', 'способен', 'влиять', 'на', 'поведение', 'власть', 'предержащих']",-127.92774103426483,-127.92774103426483
613,я себе это просто представить не могу,я себе это просто представить не могу,"['я', 'себе', 'это', 'просто', 'представить', 'не', 'могу']","['я', 'себе', 'это', 'просто', 'представить', 'не', 'могу']",-50.54248358105533,-50.54248358105533
614,а потмо уже и с компанией можно было бы,а потом уже и с компанией можно было бы,"['а', 'потмо', 'уже', 'и', 'с', 'компанией', 'можно', 'было', 'бы']","['а', 'потом', 'уже', 'и', 'с', 'компанией', 'можно', 'было', 'бы']",-81.67230616951235,-67.98302190601132
615,известны лишь 18 христиан которым до него посчастливилось попасть в цитадель ислама,известны лишь 18 христиан которым до него посчастливилось попасть в цитадель ислама,"['известны', 'лишь', '18', 'христиан', 'которым', 'до', 'него', 'посчастливилось', 'попасть', 'в', 'цитадель', 'ислама']","['известны', 'лишь', '18', 'христиан', 'которым', 'до', 'него', 'посчастливилось', 'попасть', 'в', 'цитадель', 'ислама']",-116.61347696722811,-116.61347696722811
616,выезд на трамвайные пути встречного направления теперь приравнен к обычному выезду на встречку ч.4 статьи 12.15 коап,выезд на трамвайные пути встречного направления теперь приравнен к обычному выезду на встречку ч.4 статьи 12.15 коап,"['выезд', 'на', 'трамвайные', 'пути', 'встречного', 'направления', 'теперь', 'приравнен', 'к', 'обычному', 'выезду', 'на', 'встречку', 'ч.4', 'статьи', '12.15', 'коап']","['выезд', 'на', 'трамвайные', 'пути', 'встречного', 'направления', 'теперь', 'приравнен', 'к', 'обычному', 'выезду', 'на', 'встречку', 'ч.4', 'статьи', '12.15', 'коап']",-151.31800280294257,-151.31800280294257
617,итог хочу играть рок но и без бабла сидеть не хочу а работаю по вечерам и репетиции по вечерам свободные а все работают днем,итог хочу играть рок но и без бабла сидеть не хочу а работаю по вечерам и репетиции по вечерам свободные а все работают днем,"['итог', 'хочу', 'играть', 'рок', 'но', 'и', 'без', 'бабла', 'сидеть', 'не', 'хочу', 'а', 'работаю', 'по', 'вечерам', 'и', 'репетиции', 'по', 'вечерам', 'свободные', 'а', 'все', 'работают', 'днем']","['итог', 'хочу', 'играть', 'рок', 'но', 'и', 'без', 'бабла', 'сидеть', 'не', 'хочу', 'а', 'работаю', 'по', 'вечерам', 'и', 'репетиции', 'по', 'вечерам', 'свободные', 'а', 'все', 'работают', 'днем']",-216.18962105874238,-216.18962105874238
619,короче ехать и пробывать обязательно,короче ехать и пробовать обязательно,"['короче', 'ехать', 'и', 'пробывать', 'обязательно']","['короче', 'ехать', 'и', 'пробовать', 'обязательно']",-88.12121906855369,-85.71921917820923
620,потому что исчезает острое чуство нового непривычного,потому что исчезает острое чувство нового непривычного,"['потому', 'что', 'исчезает', 'острое', 'чуство', 'нового', 'непривычного']","['потому', 'что', 'исчезает', 'острое', 'чувство', 'нового', 'непривычного']",-103.35339600209694,-91.05417210239635
622,благодаря подписке я открыла для себя несколько прекрасных средств о них ниже,благодаря подписке я открыла для себя несколько прекрасных средств о них ниже,"['благодаря', 'подписке', 'я', 'открыла', 'для', 'себя', 'несколько', 'прекрасных', 'средств', 'о', 'них', 'ниже']","['благодаря', 'подписке', 'я', 'открыла', 'для', 'себя', 'несколько', 'прекрасных', 'средств', 'о', 'них', 'ниже']",-112.39632405956226,-112.39632405956226
623,например паталогически не люблю магазин гранд галери у нас в центре,например патологически не люблю магазин гранд галери у нас в центре,"['например', 'паталогически', 'не', 'люблю', 'магазин', 'гранд', 'галери', 'у', 'нас', 'в', 'центре']","['например', 'патологически', 'не', 'люблю', 'магазин', 'гранд', 'галери', 'у', 'нас', 'в', 'центре']",-131.77099310874564,-135.7726582845749
625,вот живет себе столичная девушка привыкшая к комфорту и своей кружке,вот живет себе столичная девушка привыкшая к комфорту и своей кружке,"['вот', 'живет', 'себе', 'столичная', 'девушка', 'привыкшая', 'к', 'комфорту', 'и', 'своей', 'кружке']","['вот', 'живет', 'себе', 'столичная', 'девушка', 'привыкшая', 'к', 'комфорту', 'и', 'своей', 'кружке']",-125.86116925526288,-125.86116925526288
626,чуваки спали в шкафах где лежать можно только свернувшись калачиком,чуваки спали в шкафах где лежать можно только свернувшись калачиком,"['чуваки', 'спали', 'в', 'шкафах', 'где', 'лежать', 'можно', 'только', 'свернувшись', 'калачиком']","['чуваки', 'спали', 'в', 'шкафах', 'где', 'лежать', 'можно', 'только', 'свернувшись', 'калачиком']",-103.11007678865204,-103.11007678865204
627,только из-за того что он предельно строгий его надо как-то оживлять,только из-за того что он предельно строгий его надо как-то оживлять,"['только', 'из-за', 'того', 'что', 'он', 'предельно', 'строгий', 'его', 'надо', 'как-то', 'оживлять']","['только', 'из-за', 'того', 'что', 'он', 'предельно', 'строгий', 'его', 'надо', 'как-то', 'оживлять']",-104.76167735833256,-104.76167735833256
628,дмитрий евгеньевич читатели провинции между прочим ждут вашего нового сборника статей интервью постов,дмитрий евгеньевич читатели провинции между прочим ждут вашего нового сборника статей интервью постов,"['дмитрий', 'евгеньевич', 'читатели', 'провинции', 'между', 'прочим', 'ждут', 'вашего', 'нового', 'сборника', 'статей', 'интервью', 'постов']","['дмитрий', 'евгеньевич', 'читатели', 'провинции', 'между', 'прочим', 'ждут', 'вашего', 'нового', 'сборника', 'статей', 'интервью', 'постов']",-163.26530453997913,-163.26530453997913
629,значит мы перелизаем через забор двуметровый железный,значит мы перелезаем через забор двухметровый железный,"['значит', 'мы', 'перелизаем', 'через', 'забор', 'двуметровый', 'железный']","['значит', 'мы', 'перелезаем', 'через', 'забор', 'двухметровый', 'железный']",-91.14681980879656,-96.3178691076162
630,вообще жэжэ чемто похоже на доску для мела судьбы,вообще жэжэ чем-то похоже на доску для мела судьбы,"['вообще', 'жэжэ', 'чемто', 'похоже', 'на', 'доску', 'для', 'мела', 'судьбы']","['вообще', 'жэжэ', 'чем-то', 'похоже', 'на', 'доску', 'для', 'мела', 'судьбы']",-129.09579381105743,-124.05284811422784
631,но у этого непростого вопроса есть и политэкономическое обьяснение,но у этого непростого вопроса есть и политэкономическое объяснение,"['но', 'у', 'этого', 'непростого', 'вопроса', 'есть', 'и', 'политэкономическое', 'обьяснение']","['но', 'у', 'этого', 'непростого', 'вопроса', 'есть', 'и', 'политэкономическое', 'объяснение']",-84.54646562724189,-79.24425973308867
632,первые общедоступные боулинг-центры аллеи боулинга открылись в лондоне в 15 веке,первые общедоступные боулинг-центры аллеи боулинга открылись в лондоне в 15 веке,"['первые', 'общедоступные', 'боулинг-центры', 'аллеи', 'боулинга', 'открылись', 'в', 'лондоне', 'в', '15', 'веке']","['первые', 'общедоступные', 'боулинг-центры', 'аллеи', 'боулинга', 'открылись', 'в', 'лондоне', 'в', '15', 'веке']",-119.10063308428492,-119.10063308428492
633,а вот я у него был лихо забанен так и написал мне иди погуляй,а вот я у него был лихо забанен так и написал мне иди погуляй,"['а', 'вот', 'я', 'у', 'него', 'был', 'лихо', 'забанен', 'так', 'и', 'написал', 'мне', 'иди', 'погуляй']","['а', 'вот', 'я', 'у', 'него', 'был', 'лихо', 'забанен', 'так', 'и', 'написал', 'мне', 'иди', 'погуляй']",-130.14893423860875,-130.14893423860875
634,ранее на 17 уже изученных в том числе и цик записях обнаружены серьезные нарушения но для отмены выборов этого недостаточно,ранее на 17 уже изученных в том числе и цик записях обнаружены серьезные нарушения но для отмены выборов этого недостаточно,"['ранее', 'на', '17', 'уже', 'изученных', 'в', 'том', 'числе', 'и', 'цик', 'записях', 'обнаружены', 'серьезные', 'нарушения', 'но', 'для', 'отмены', 'выборов', 'этого', 'недостаточно']","['ранее', 'на', '17', 'уже', 'изученных', 'в', 'том', 'числе', 'и', 'цик', 'записях', 'обнаружены', 'серьезные', 'нарушения', 'но', 'для', 'отмены', 'выборов', 'этого', 'недостаточно']",-169.64192945038542,-169.64192945038542
635,серьезное место в формировании нашей политики в основном политики сша занимал вопрос о создании системы противоракетной защиты сои,серьезное место в формировании нашей политики в основном политики сша занимал вопрос о создании системы противоракетной защиты сои,"['серьезное', 'место', 'в', 'формировании', 'нашей', 'политики', 'в', 'основном', 'политики', 'сша', 'занимал', 'вопрос', 'о', 'создании', 'системы', 'противоракетной', 'защиты', 'сои']","['серьезное', 'место', 'в', 'формировании', 'нашей', 'политики', 'в', 'основном', 'политики', 'сша', 'занимал', 'вопрос', 'о', 'создании', 'системы', 'противоракетной', 'защиты', 'сои']",-139.77902009800363,-139.77902009800363
637,как твоя личная жисть на што-нить решилась,как твоя личная жизнь на что-нибудь решилась,"['как', 'твоя', 'личная', 'жисть', 'на', 'што-нить', 'решилась']","['как', 'твоя', 'личная', 'жизнь', 'на', 'что-нибудь', 'решилась']",-100.70786280650648,-79.74552015963164
638,пусть сами копаются в плейлисте в моем ноуте всем не угадишь,пусть сами копаются в плейлисте в моем ноуте всем не угодишь,"['пусть', 'сами', 'копаются', 'в', 'плейлисте', 'в', 'моем', 'ноуте', 'всем', 'не', 'угадишь']","['пусть', 'сами', 'копаются', 'в', 'плейлисте', 'в', 'моем', 'ноуте', 'всем', 'не', 'угодишь']",-107.3865940766119,-107.70698921886084
639,интересно а николаю алексееву слабо в зимбабве слетать,интересно а николаю алексееву слабо в зимбабве слетать,"['интересно', 'а', 'николаю', 'алексееву', 'слабо', 'в', 'зимбабве', 'слетать']","['интересно', 'а', 'николаю', 'алексееву', 'слабо', 'в', 'зимбабве', 'слетать']",-129.57046686877152,-129.57046686877152
641,а дальше путем всяких сложных замысловатых сканов 3d-морфингов и прочих моделингов эта каллиграфия и вытягивается с поверхности стекла в воздух над губами к небесам,а дальше путем всяких сложных замысловатых сканов 3d-морфингов и прочих моделингов эта каллиграфия и вытягивается с поверхности стекла в воздух над губами к небесам,"['а', 'дальше', 'путем', 'всяких', 'сложных', 'замысловатых', 'сканов', '3d-морфингов', 'и', 'прочих', 'моделингов', 'эта', 'каллиграфия', 'и', 'вытягивается', 'с', 'поверхности', 'стекла', 'в', 'воздух', 'над', 'губами', 'к', 'небесам']","['а', 'дальше', 'путем', 'всяких', 'сложных', 'замысловатых', 'сканов', '3d-морфингов', 'и', 'прочих', 'моделингов', 'эта', 'каллиграфия', 'и', 'вытягивается', 'с', 'поверхности', 'стекла', 'в', 'воздух', 'над', 'губами', 'к', 'небесам']",-205.23822845316033,-205.23822845316033
642,замечу только тенденцию к применению тачпадов наподобие оных на mac book качельки,замечу только тенденцию к применению тачпадов наподобие оных на mac book качельки,"['замечу', 'только', 'тенденцию', 'к', 'применению', 'тачпадов', 'наподобие', 'оных', 'на', 'mac', 'book', 'качельки']","['замечу', 'только', 'тенденцию', 'к', 'применению', 'тачпадов', 'наподобие', 'оных', 'на', 'mac', 'book', 'качельки']",-167.26213212736374,-167.26213212736374
643,машину я изначально полюбила за то что там был чейнджер на 20 дисков и я слушала старый хип-хоп по дороге на работу такая по виду училка с дулей на голове в белой рубашке и строгом костюме а из окон hip-hop hooray доносится,машину я изначально полюбила за то что там был чейнджер на 20 дисков и я слушала старый хип-хоп по дороге на работу такая по виду училка с дулей на голове в белой рубашке и строгом костюме а из окон hip-hop hooray доносится,"['машину', 'я', 'изначально', 'полюбила', 'за', 'то', 'что', 'там', 'был', 'чейнджер', 'на', '20', 'дисков', 'и', 'я', 'слушала', 'старый', 'хип-хоп', 'по', 'дороге', 'на', 'работу', 'такая', 'по', 'виду', 'училка', 'с', 'дулей', 'на', 'голове', 'в', 'белой', 'рубашке', 'и', 'строгом', 'костюме', 'а', 'из', 'окон', 'hip-hop', 'hooray', 'доносится']","['машину', 'я', 'изначально', 'полюбила', 'за', 'то', 'что', 'там', 'был', 'чейнджер', 'на', '20', 'дисков', 'и', 'я', 'слушала', 'старый', 'хип-хоп', 'по', 'дороге', 'на', 'работу', 'такая', 'по', 'виду', 'училка', 'с', 'дулей', 'на', 'голове', 'в', 'белой', 'рубашке', 'и', 'строгом', 'костюме', 'а', 'из', 'окон', 'hip-hop', 'hooray', 'доносится']",-312.783255426795,-312.783255426795
644,вообще тушеный лимон моя новая привязанность очнеь нравится его смягченная кислинка,вообще тушеный лимон моя новая привязанность очень нравится его смягченная кислинка,"['вообще', 'тушеный', 'лимон', 'моя', 'новая', 'привязанность', 'очнеь', 'нравится', 'его', 'смягченная', 'кислинка']","['вообще', 'тушеный', 'лимон', 'моя', 'новая', 'привязанность', 'очень', 'нравится', 'его', 'смягченная', 'кислинка']",-155.33740487041607,-143.4284106198991
645,посему знаю что лицо кошмарно слеплено руки тоже не хороши,посему знаю что лицо кошмарно слеплено руки тоже не хороши,"['посему', 'знаю', 'что', 'лицо', 'кошмарно', 'слеплено', 'руки', 'тоже', 'не', 'хороши']","['посему', 'знаю', 'что', 'лицо', 'кошмарно', 'слеплено', 'руки', 'тоже', 'не', 'хороши']",-136.21635188455525,-136.21635188455525
646,былое сумасшедший за закрытой дверью,былое сумасшедший за закрытой дверью,"['былое', 'сумасшедший', 'за', 'закрытой', 'дверью']","['былое', 'сумасшедший', 'за', 'закрытой', 'дверью']",-84.37959728211408,-84.37959728211408
647,пока дорисую свой сюрреалистический бред безумца а потом преступлю к проекту которым меня уже подташнивает,пока дорисую свой сюрреалистический бред безумца а потом приступлю к проекту которым меня уже подташнивает,"['пока', 'дорисую', 'свой', 'сюрреалистический', 'бред', 'безумца', 'а', 'потом', 'преступлю', 'к', 'проекту', 'которым', 'меня', 'уже', 'подташнивает']","['пока', 'дорисую', 'свой', 'сюрреалистический', 'бред', 'безумца', 'а', 'потом', 'приступлю', 'к', 'проекту', 'которым', 'меня', 'уже', 'подташнивает']",-182.95347153705973,-182.95347153705973
648,мне собстно показалось интересным как повязаны наши социалки все вместе,мне собственно показалось интересным как повязаны наши социалки все вместе,"['мне', 'собстно', 'показалось', 'интересным', 'как', 'повязаны', 'наши', 'социалки', 'все', 'вместе']","['мне', 'собственно', 'показалось', 'интересным', 'как', 'повязаны', 'наши', 'социалки', 'все', 'вместе']",-121.22491447592483,-120.12169817278465
649,я думал конвенция против пыток и все дела,я думал конвенция против пыток и все дела,"['я', 'думал', 'конвенция', 'против', 'пыток', 'и', 'все', 'дела']","['я', 'думал', 'конвенция', 'против', 'пыток', 'и', 'все', 'дела']",-88.3813322211127,-88.3813322211127
650,российские исследователи сделали потрясающую находку на знаменитом кладбище динозавров расположенном шестаковском яру кемеровская область,российские исследователи сделали потрясающую находку на знаменитом кладбище динозавров расположенном шестаковском яру кемеровская область,"['российские', 'исследователи', 'сделали', 'потрясающую', 'находку', 'на', 'знаменитом', 'кладбище', 'динозавров', 'расположенном', 'шестаковском', 'яру', 'кемеровская', 'область']","['российские', 'исследователи', 'сделали', 'потрясающую', 'находку', 'на', 'знаменитом', 'кладбище', 'динозавров', 'расположенном', 'шестаковском', 'яру', 'кемеровская', 'область']",-155.56086529855835,-155.56086529855835
651,днем 31 ночью 20 а изза дождя даже кажется было 17,днем 31 ночью 20 а из-за дождя даже кажется было 17,"['днем', '31', 'ночью', '20', 'а', 'изза', 'дождя', 'даже', 'кажется', 'было', '17']","['днем', '31', 'ночью', '20', 'а', 'из-за', 'дождя', 'даже', 'кажется', 'было', '17']",-154.28054785996696,-144.109537645018
652,помойму труднее всего понимать чего ты хочешь от жизни,по-моему труднее всего понимать чего ты хочешь от жизни,"['помойму', 'труднее', 'всего', 'понимать', 'чего', 'ты', 'хочешь', 'от', 'жизни']","['по-моему', 'труднее', 'всего', 'понимать', 'чего', 'ты', 'хочешь', 'от', 'жизни']",-76.10615616318901,-77.70537881111929
653,и тепрь следы от этих кулаков по всему тела,и теперь следы от этих кулаков по всему телу,"['и', 'тепрь', 'следы', 'от', 'этих', 'кулаков', 'по', 'всему', 'тела']","['и', 'теперь', 'следы', 'от', 'этих', 'кулаков', 'по', 'всему', 'телу']",-93.0209931578468,-81.39103375212511
654,утром поехал на работу на велике,утром поехал на работу на велике,"['утром', 'поехал', 'на', 'работу', 'на', 'велике']","['утром', 'поехал', 'на', 'работу', 'на', 'велике']",-66.39238098080239,-66.39238098080239
656,какой смысл на каждом митинге говорить одно и то же и ничего не делать,какой смысл на каждом митинге говорить одно и то же и ничего не делать,"['какой', 'смысл', 'на', 'каждом', 'митинге', 'говорить', 'одно', 'и', 'то', 'же', 'и', 'ничего', 'не', 'делать']","['какой', 'смысл', 'на', 'каждом', 'митинге', 'говорить', 'одно', 'и', 'то', 'же', 'и', 'ничего', 'не', 'делать']",-63.22525615163731,-63.22525615163731
658,у этой девченки одни плюсы и не одного минуса,у этой девчонки одни плюсы и ни одного минуса,"['у', 'этой', 'девченки', 'одни', 'плюсы', 'и', 'не', 'одного', 'минуса']","['у', 'этой', 'девчонки', 'одни', 'плюсы', 'и', 'ни', 'одного', 'минуса']",-86.6609686732133,-82.2396269349214
659,если говорить точно то эти две фармации исторически противостоящие есть свойства одного,если говорить точно то эти две формации исторически противостоящие есть свойства одного,"['если', 'говорить', 'точно', 'то', 'эти', 'две', 'фармации', 'исторически', 'противостоящие', 'есть', 'свойства', 'одного']","['если', 'говорить', 'точно', 'то', 'эти', 'две', 'формации', 'исторически', 'противостоящие', 'есть', 'свойства', 'одного']",-164.56013954175154,-153.69412807739428
660,кста наша сотрудница вчера траванулась кифирчиком,кстати наша сотрудница вчера траванулась кефирчиком,"['кста', 'наша', 'сотрудница', 'вчера', 'траванулась', 'кифирчиком']","['кстати', 'наша', 'сотрудница', 'вчера', 'траванулась', 'кефирчиком']",-91.3605365734537,-93.7728924507689
661,потрясно ты только не перегибай кто нас креативами радовать буит,потрясно ты только не перегибай кто нас креативами радовать будет,"['потрясно', 'ты', 'только', 'не', 'перегибай', 'кто', 'нас', 'креативами', 'радовать', 'буит']","['потрясно', 'ты', 'только', 'не', 'перегибай', 'кто', 'нас', 'креативами', 'радовать', 'будет']",-130.94994248088219,-123.17902618728607
662,он тысячи раз замечал что желание зародившееся в мозгу даже если сосредоточить на нем все свои мыслительные усилия способно заставить нас моргнуть или нахмурить брови не более,он тысячи раз замечал что желание зародившееся в мозгу даже если сосредоточить на нем все свои мыслительные усилия способно заставить нас моргнуть или нахмурить брови не более,"['он', 'тысячи', 'раз', 'замечал', 'что', 'желание', 'зародившееся', 'в', 'мозгу', 'даже', 'если', 'сосредоточить', 'на', 'нем', 'все', 'свои', 'мыслительные', 'усилия', 'способно', 'заставить', 'нас', 'моргнуть', 'или', 'нахмурить', 'брови', 'не', 'более']","['он', 'тысячи', 'раз', 'замечал', 'что', 'желание', 'зародившееся', 'в', 'мозгу', 'даже', 'если', 'сосредоточить', 'на', 'нем', 'все', 'свои', 'мыслительные', 'усилия', 'способно', 'заставить', 'нас', 'моргнуть', 'или', 'нахмурить', 'брови', 'не', 'более']",-199.18415473736385,-199.18415473736385
663,но умные люди выскакивают на скакунах в голову табуна и уводят его за собой куда им нужно,но умные люди выскакивают на скакунах в голову табуна и уводят его за собой куда им нужно,"['но', 'умные', 'люди', 'выскакивают', 'на', 'скакунах', 'в', 'голову', 'табуна', 'и', 'уводят', 'его', 'за', 'собой', 'куда', 'им', 'нужно']","['но', 'умные', 'люди', 'выскакивают', 'на', 'скакунах', 'в', 'голову', 'табуна', 'и', 'уводят', 'его', 'за', 'собой', 'куда', 'им', 'нужно']",-121.09280281377204,-121.09280281377204
665,решили пойти на автобусную остановку там дела обстояли тоже плохо но не настолько как на станции автобус через 40 минут,решили пойти на автобусную остановку там дела обстояли тоже плохо но не настолько как на станции автобус через 40 минут,"['решили', 'пойти', 'на', 'автобусную', 'остановку', 'там', 'дела', 'обстояли', 'тоже', 'плохо', 'но', 'не', 'настолько', 'как', 'на', 'станции', 'автобус', 'через', '40', 'минут']","['решили', 'пойти', 'на', 'автобусную', 'остановку', 'там', 'дела', 'обстояли', 'тоже', 'плохо', 'но', 'не', 'настолько', 'как', 'на', 'станции', 'автобус', 'через', '40', 'минут']",-142.64468502919533,-142.64468502919533
667,первый полет машина совершила как видите девятого августа этого года,первый полет машина совершила как видите девятого августа этого года,"['первый', 'полет', 'машина', 'совершила', 'как', 'видите', 'девятого', 'августа', 'этого', 'года']","['первый', 'полет', 'машина', 'совершила', 'как', 'видите', 'девятого', 'августа', 'этого', 'года']",-94.91018853842563,-94.91018853842563
668,батавиа преложила нам два билета стоимостью 50 долларов каждый,батавиа предложила нам два билета стоимостью 50 долларов каждый,"['батавиа', 'преложила', 'нам', 'два', 'билета', 'стоимостью', '50', 'долларов', 'каждый']","['батавиа', 'предложила', 'нам', 'два', 'билета', 'стоимостью', '50', 'долларов', 'каждый']",-80.32333084131437,-73.96459539519242
669,при этом прибыль компании должна составить 410 миллиардов иен 3 8 миллиарда долларов,при этом прибыль компании должна составить 410 миллиардов иен 3 8 миллиарда долларов,"['при', 'этом', 'прибыль', 'компании', 'должна', 'составить', '410', 'миллиардов', 'иен', '3', '8', 'миллиарда', 'долларов']","['при', 'этом', 'прибыль', 'компании', 'должна', 'составить', '410', 'миллиардов', 'иен', '3', '8', 'миллиарда', 'долларов']",-92.35718528819332,-92.35718528819332
670,мнение окружающих и его роль в нашей жизне,мнение окружающих и его роль в нашей жизни,"['мнение', 'окружающих', 'и', 'его', 'роль', 'в', 'нашей', 'жизне']","['мнение', 'окружающих', 'и', 'его', 'роль', 'в', 'нашей', 'жизни']",-64.90934251430023,-52.05202256559824
671,сегодня посветили день изучению даунтауна,сегодня посвятили день изучению даунтауна,"['сегодня', 'посветили', 'день', 'изучению', 'даунтауна']","['сегодня', 'посвятили', 'день', 'изучению', 'даунтауна']",-86.70470038023896,-82.76151514676472
672,автобусы это печально они ломаються или едут не туда куда хочеться,автобусы это печально они ломаются или едут не туда куда хочется,"['автобусы', 'это', 'печально', 'они', 'ломаються', 'или', 'едут', 'не', 'туда', 'куда', 'хочеться']","['автобусы', 'это', 'печально', 'они', 'ломаются', 'или', 'едут', 'не', 'туда', 'куда', 'хочется']",-136.62136978368704,-134.00508897022846
673,зарубки на стене методично прибавлялись с каждым новым днем но лия их не удосуживалась посчитать,зарубки на стене методично прибавлялись с каждым новым днем но лия их не удосуживалась посчитать,"['зарубки', 'на', 'стене', 'методично', 'прибавлялись', 'с', 'каждым', 'новым', 'днем', 'но', 'лия', 'их', 'не', 'удосуживалась', 'посчитать']","['зарубки', 'на', 'стене', 'методично', 'прибавлялись', 'с', 'каждым', 'новым', 'днем', 'но', 'лия', 'их', 'не', 'удосуживалась', 'посчитать']",-157.35957462593112,-157.35957462593112
674,наслаждаюсь видимостью картинок а также подзамочными постами и возможностью на них изредка отвечать,наслаждаюсь видимостью картинок а также подзамочными постами и возможностью на них изредка отвечать,"['наслаждаюсь', 'видимостью', 'картинок', 'а', 'также', 'подзамочными', 'постами', 'и', 'возможностью', 'на', 'них', 'изредка', 'отвечать']","['наслаждаюсь', 'видимостью', 'картинок', 'а', 'также', 'подзамочными', 'постами', 'и', 'возможностью', 'на', 'них', 'изредка', 'отвечать']",-143.17834715885283,-143.17834715885283
675,видно да еще когда темно и я блин весь как приведение в черном,видно да еще когда темно и я блин весь как привидение в черном,"['видно', 'да', 'еще', 'когда', 'темно', 'и', 'я', 'блин', 'весь', 'как', 'приведение', 'в', 'черном']","['видно', 'да', 'еще', 'когда', 'темно', 'и', 'я', 'блин', 'весь', 'как', 'привидение', 'в', 'черном']",-152.59581794989413,-133.15747282042523
676,не согласная я нехочу давать режесеру 500 рублей хочу назад свои деньги и два с половиной часа жизни,несогласная я не хочу давать режиссеру 500 рублей хочу назад свои деньги и два с половиной часа жизни,"['не', 'согласная', 'я', 'нехочу', 'давать', 'режесеру', '500', 'рублей', 'хочу', 'назад', 'свои', 'деньги', 'и', 'два', 'с', 'половиной', 'часа', 'жизни']","['несогласная', 'я', 'не', 'хочу', 'давать', 'режиссеру', '500', 'рублей', 'хочу', 'назад', 'свои', 'деньги', 'и', 'два', 'с', 'половиной', 'часа', 'жизни']",-148.08173302944678,-133.9028088464203
