,source,true,tokenized_source,tokenized_true,source_likelihood,true_likelihood
202,у меня справа отвесная стена слева пропасть у другой машины с точностью до наоборот,у меня справа отвесная стена слева пропасть у другой машины с точностью до наоборот,"['у', 'меня', 'справа', 'отвесная', 'стена', 'слева', 'пропасть', 'у', 'другой', 'машины', 'с', 'точностью', 'до', 'наоборот']","['у', 'меня', 'справа', 'отвесная', 'стена', 'слева', 'пропасть', 'у', 'другой', 'машины', 'с', 'точностью', 'до', 'наоборот']",-48.322296142578125,-48.322296142578125
203,я дал совет который не мог соответствовать логике и законам иного мышления и восприятия,я дал совет который не мог соответствовать логике и законам иного мышления и восприятия,"['я', 'дал', 'совет', 'который', 'не', 'мог', 'соответствовать', 'логике', 'и', 'законам', 'иного', 'мышления', 'и', 'восприятия']","['я', 'дал', 'совет', 'который', 'не', 'мог', 'соответствовать', 'логике', 'и', 'законам', 'иного', 'мышления', 'и', 'восприятия']",-46.80002975463867,-46.80002975463867
204,программка преложила посмотреть что получилось,программка предложила посмотреть что получилось,"['программка', 'преложила', 'посмотреть', 'что', 'получилось']","['программка', 'предложила', 'посмотреть', 'что', 'получилось']",-27.037067413330078,-21.71890640258789
205,она уже встает везде лезит все жует,она уже встает везде лезет все жует,"['она', 'уже', 'встает', 'везде', 'лезит', 'все', 'жует']","['она', 'уже', 'встает', 'везде', 'лезет', 'все', 'жует']",-39.007080078125,-37.36205291748047
206,что-то подсказывает мне что они живее меня но с подавляющим большинством мне будет совсем не о чем говорить,что-то подсказывает мне что они живее меня но с подавляющим большинством мне будет совсем не о чем говорить,"['что-то', 'подсказывает', 'мне', 'что', 'они', 'живее', 'меня', 'но', 'с', 'подавляющим', 'большинством', 'мне', 'будет', 'совсем', 'не', 'о', 'чем', 'говорить']","['что-то', 'подсказывает', 'мне', 'что', 'они', 'живее', 'меня', 'но', 'с', 'подавляющим', 'большинством', 'мне', 'будет', 'совсем', 'не', 'о', 'чем', 'говорить']",-51.88780212402344,-51.88780212402344
207,всю ночь гуляешь пьешь черти чем занимаешься и утром по тебе все это видно,всю ночь гуляешь пьешь черти чем занимаешься и утром по тебе все это видно,"['всю', 'ночь', 'гуляешь', 'пьешь', 'черти', 'чем', 'занимаешься', 'и', 'утром', 'по', 'тебе', 'все', 'это', 'видно']","['всю', 'ночь', 'гуляешь', 'пьешь', 'черти', 'чем', 'занимаешься', 'и', 'утром', 'по', 'тебе', 'все', 'это', 'видно']",-61.95126724243164,-61.95126724243164
208,смеялся над одногруппниками както все подругому сомтрится иногда те кто казались хорошими есть на самом деле плохие и наоборот,смеялся над одногруппниками как-то все по-другому смотрится иногда те кто казались хорошими есть на самом деле плохие и наоборот,"['смеялся', 'над', 'одногруппниками', 'както', 'все', 'подругому', 'сомтрится', 'иногда', 'те', 'кто', 'казались', 'хорошими', 'есть', 'на', 'самом', 'деле', 'плохие', 'и', 'наоборот']","['смеялся', 'над', 'одногруппниками', 'как-то', 'все', 'по-другому', 'смотрится', 'иногда', 'те', 'кто', 'казались', 'хорошими', 'есть', 'на', 'самом', 'деле', 'плохие', 'и', 'наоборот']",-82.60043334960938,-70.57103729248047
209,обязательно хочу миссию с дирижаблями обажаю эти летательные аппараты,обязательно хочу миссию с дирижаблями обожаю эти летательные аппараты,"['обязательно', 'хочу', 'миссию', 'с', 'дирижаблями', 'обажаю', 'эти', 'летательные', 'аппараты']","['обязательно', 'хочу', 'миссию', 'с', 'дирижаблями', 'обожаю', 'эти', 'летательные', 'аппараты']",-41.084266662597656,-37.92306137084961
210,опять же может быть все что я счас написала плод моей больной фантазии и вообще этого альбома на существует,опять же может быть все что я сейчас написала плод моей больной фантазии и вообще этого альбома не существует,"['опять', 'же', 'может', 'быть', 'все', 'что', 'я', 'счас', 'написала', 'плод', 'моей', 'больной', 'фантазии', 'и', 'вообще', 'этого', 'альбома', 'на', 'существует']","['опять', 'же', 'может', 'быть', 'все', 'что', 'я', 'сейчас', 'написала', 'плод', 'моей', 'больной', 'фантазии', 'и', 'вообще', 'этого', 'альбома', 'не', 'существует']",-67.92808532714844,-58.43931198120117
211,при этом неприменный упор изготовить на массивном освещении,при этом непременный упор изготовить на массивном освещении,"['при', 'этом', 'неприменный', 'упор', 'изготовить', 'на', 'массивном', 'освещении']","['при', 'этом', 'непременный', 'упор', 'изготовить', 'на', 'массивном', 'освещении']",-39.379940032958984,-37.85362243652344
212,чем тебе у не угадила,чем тебе у не угодила,"['чем', 'тебе', 'у', 'не', 'угадила']","['чем', 'тебе', 'у', 'не', 'угодила']",-27.302087783813477,-23.21124267578125
213,в свои тридцать пять лет она уже была силой с которой приходилось считаться как изза влиятельного окружения ее мужа лаймена росса так и благодаря ее собственному положению,в свои тридцать пять лет она уже была силой с которой приходилось считаться как из-за влиятельного окружения ее мужа лаймена росса так и благодаря ее собственному положению,"['в', 'свои', 'тридцать', 'пять', 'лет', 'она', 'уже', 'была', 'силой', 'с', 'которой', 'приходилось', 'считаться', 'как', 'изза', 'влиятельного', 'окружения', 'ее', 'мужа', 'лаймена', 'росса', 'так', 'и', 'благодаря', 'ее', 'собственному', 'положению']","['в', 'свои', 'тридцать', 'пять', 'лет', 'она', 'уже', 'была', 'силой', 'с', 'которой', 'приходилось', 'считаться', 'как', 'из-за', 'влиятельного', 'окружения', 'ее', 'мужа', 'лаймена', 'росса', 'так', 'и', 'благодаря', 'ее', 'собственному', 'положению']",-93.86178588867188,-90.91487121582031
214,и опять мне было легче остаться спать у него чем объяснять почему нет,и опять мне было легче остаться спать у него чем объяснять почему нет,"['и', 'опять', 'мне', 'было', 'легче', 'остаться', 'спать', 'у', 'него', 'чем', 'объяснять', 'почему', 'нет']","['и', 'опять', 'мне', 'было', 'легче', 'остаться', 'спать', 'у', 'него', 'чем', 'объяснять', 'почему', 'нет']",-43.53056335449219,-43.53056335449219
215,а давече принесла фотографию себя в молодости,а давеча принесла фотографию себя в молодости,"['а', 'давече', 'принесла', 'фотографию', 'себя', 'в', 'молодости']","['а', 'давеча', 'принесла', 'фотографию', 'себя', 'в', 'молодости']",-30.743886947631836,-29.82585334777832
216,эмма надеялась увмдеть свою подругу по телевизору но лизу не показали,эмма надеялась увидеть свою подругу по телевизору но лизу не показали,"['эмма', 'надеялась', 'увмдеть', 'свою', 'подругу', 'по', 'телевизору', 'но', 'лизу', 'не', 'показали']","['эмма', 'надеялась', 'увидеть', 'свою', 'подругу', 'по', 'телевизору', 'но', 'лизу', 'не', 'показали']",-54.051307678222656,-46.80018615722656
217,и всьоравно это не утишает ваще не капли,и все равно это не утешает вообще ни капли,"['и', 'всьоравно', 'это', 'не', 'утишает', 'ваще', 'не', 'капли']","['и', 'все', 'равно', 'это', 'не', 'утешает', 'вообще', 'ни', 'капли']",-43.164642333984375,-28.38022804260254
218,вообще в ней есть внутренний слон такой большой добрый и разный то быстрый то сильный кароче такой оч крутой,вообще в ней есть внутренний слон такой большой добрый и разный то быстрый то сильный короче такой очень крутой,"['вообще', 'в', 'ней', 'есть', 'внутренний', 'слон', 'такой', 'большой', 'добрый', 'и', 'разный', 'то', 'быстрый', 'то', 'сильный', 'кароче', 'такой', 'оч', 'крутой']","['вообще', 'в', 'ней', 'есть', 'внутренний', 'слон', 'такой', 'большой', 'добрый', 'и', 'разный', 'то', 'быстрый', 'то', 'сильный', 'короче', 'такой', 'очень', 'крутой']",-86.1323013305664,-77.3731689453125
219,можно прировнять это действие к тому на что можно смотреть вечно на огонь воду и нато как кто-то работает,можно приравнять это действие к тому на что можно смотреть вечно на огонь воду и на то как кто-то работает,"['можно', 'прировнять', 'это', 'действие', 'к', 'тому', 'на', 'что', 'можно', 'смотреть', 'вечно', 'на', 'огонь', 'воду', 'и', 'нато', 'как', 'кто-то', 'работает']","['можно', 'приравнять', 'это', 'действие', 'к', 'тому', 'на', 'что', 'можно', 'смотреть', 'вечно', 'на', 'огонь', 'воду', 'и', 'на', 'то', 'как', 'кто-то', 'работает']",-67.09202575683594,-61.345027923583984
220,негде поесть да и вообщем-то и попить особо негде купить,негде поесть да и в общем-то и попить особо негде купить,"['негде', 'поесть', 'да', 'и', 'вообщем-то', 'и', 'попить', 'особо', 'негде', 'купить']","['негде', 'поесть', 'да', 'и', 'в', 'общем-то', 'и', 'попить', 'особо', 'негде', 'купить']",-48.03783416748047,-44.45471954345703
221,еще пару десятков лет и она будет пытаться заглянуть в твои глаза,еще пару десятков лет и она будет пытаться заглянуть в твои глаза,"['еще', 'пару', 'десятков', 'лет', 'и', 'она', 'будет', 'пытаться', 'заглянуть', 'в', 'твои', 'глаза']","['еще', 'пару', 'десятков', 'лет', 'и', 'она', 'будет', 'пытаться', 'заглянуть', 'в', 'твои', 'глаза']",-32.866981506347656,-32.866981506347656
222,все захлопали а медведев вышел на трибуну и начал говорить,все захлопали а медведев вышел на трибуну и начал говорить,"['все', 'захлопали', 'а', 'медведев', 'вышел', 'на', 'трибуну', 'и', 'начал', 'говорить']","['все', 'захлопали', 'а', 'медведев', 'вышел', 'на', 'трибуну', 'и', 'начал', 'говорить']",-39.68280029296875,-39.68280029296875
223,бог его больше не беспокоил явлениями и угрозами транслируемыми прямо в моск,бог его больше не беспокоил явлениями и угрозами транслируемыми прямо в мозг,"['бог', 'его', 'больше', 'не', 'беспокоил', 'явлениями', 'и', 'угрозами', 'транслируемыми', 'прямо', 'в', 'моск']","['бог', 'его', 'больше', 'не', 'беспокоил', 'явлениями', 'и', 'угрозами', 'транслируемыми', 'прямо', 'в', 'мозг']",-52.44232940673828,-47.76227951049805
224,самая высокая точка лондона пейзашь как в кино про апакалепсис,самая высокая точка лондона пейзаж как в кино про апокалипсис,"['самая', 'высокая', 'точка', 'лондона', 'пейзашь', 'как', 'в', 'кино', 'про', 'апакалепсис']","['самая', 'высокая', 'точка', 'лондона', 'пейзаж', 'как', 'в', 'кино', 'про', 'апокалипсис']",-45.7422981262207,-36.036441802978516
225,проходит 10 мин 15 мин ниче не понимаю,проходит 10 мин 15 мин ничего не понимаю,"['проходит', '10', 'мин', '15', 'мин', 'ниче', 'не', 'понимаю']","['проходит', '10', 'мин', '15', 'мин', 'ничего', 'не', 'понимаю']",-35.4014778137207,-28.13900375366211
226,муж чересчур опекал ее и чтобы избавиться от него воспользовалась своими связями в прокуратуре,муж чересчур опекал ее и чтобы избавиться от него воспользовалась своими связями в прокуратуре,"['муж', 'чересчур', 'опекал', 'ее', 'и', 'чтобы', 'избавиться', 'от', 'него', 'воспользовалась', 'своими', 'связями', 'в', 'прокуратуре']","['муж', 'чересчур', 'опекал', 'ее', 'и', 'чтобы', 'избавиться', 'от', 'него', 'воспользовалась', 'своими', 'связями', 'в', 'прокуратуре']",-48.72173309326172,-48.72173309326172
227,у меня сознание человека эгалитарного общества я бы не хотел говорить кому-то ты на улице и тем более бить кому-то физиономию,у меня сознание человека эгалитарного общества я бы не хотел говорить кому-то ты на улице и тем более бить кому-то физиономию,"['у', 'меня', 'сознание', 'человека', 'эгалитарного', 'общества', 'я', 'бы', 'не', 'хотел', 'говорить', 'кому-то', 'ты', 'на', 'улице', 'и', 'тем', 'более', 'бить', 'кому-то', 'физиономию']","['у', 'меня', 'сознание', 'человека', 'эгалитарного', 'общества', 'я', 'бы', 'не', 'хотел', 'говорить', 'кому-то', 'ты', 'на', 'улице', 'и', 'тем', 'более', 'бить', 'кому-то', 'физиономию']",-73.33306121826172,-73.33306121826172
228,заминка оставалась за хозяином котрый сначала заявил хто нужно не 5 а 6 человек потом у негто не оказалось корабля потом капитана,заминка оставалась за хозяином который сначала заявил что нужно не 5 а 6 человек потом у него не оказалось корабля потом капитана,"['заминка', 'оставалась', 'за', 'хозяином', 'котрый', 'сначала', 'заявил', 'хто', 'нужно', 'не', '5', 'а', '6', 'человек', 'потом', 'у', 'негто', 'не', 'оказалось', 'корабля', 'потом', 'капитана']","['заминка', 'оставалась', 'за', 'хозяином', 'который', 'сначала', 'заявил', 'что', 'нужно', 'не', '5', 'а', '6', 'человек', 'потом', 'у', 'него', 'не', 'оказалось', 'корабля', 'потом', 'капитана']",-95.76368713378906,-72.69142150878906
229,они везде такие красивые,они везде такие красивые,"['они', 'везде', 'такие', 'красивые']","['они', 'везде', 'такие', 'красивые']",-17.921262741088867,-17.921262741088867
230,настоящее богатство это способность привлекать и делать деньги из ничего,настоящее богатство это способность привлекать и делать деньги из ничего,"['настоящее', 'богатство', 'это', 'способность', 'привлекать', 'и', 'делать', 'деньги', 'из', 'ничего']","['настоящее', 'богатство', 'это', 'способность', 'привлекать', 'и', 'делать', 'деньги', 'из', 'ничего']",-36.81273651123047,-36.81273651123047
231,в первую очередь за счет эффективного администрирования поступающих сюда бюджетных средств,в первую очередь за счет эффективного администрирования поступающих сюда бюджетных средств,"['в', 'первую', 'очередь', 'за', 'счет', 'эффективного', 'администрирования', 'поступающих', 'сюда', 'бюджетных', 'средств']","['в', 'первую', 'очередь', 'за', 'счет', 'эффективного', 'администрирования', 'поступающих', 'сюда', 'бюджетных', 'средств']",-31.195205688476562,-31.195205688476562
232,нюдля саналовна сбивчиво чето объясняет просит подойти дать объяснения,нюдля саналовна сбивчиво что-то объясняет просит подойти дать объяснения,"['нюдля', 'саналовна', 'сбивчиво', 'чето', 'объясняет', 'просит', 'подойти', 'дать', 'объяснения']","['нюдля', 'саналовна', 'сбивчиво', 'что-то', 'объясняет', 'просит', 'подойти', 'дать', 'объяснения']",-56.37958526611328,-52.880645751953125
233,знакомтесь с новым сайтом-галереей,знакомьтесь с новым сайтом-галереей,"['знакомтесь', 'с', 'новым', 'сайтом-галереей']","['знакомьтесь', 'с', 'новым', 'сайтом-галереей']",-26.005361557006836,-23.854774475097656
234,в далеке я увидела что наш конкурент приближается к берегу,вдалеке я увидела что наш конкурент приближается к берегу,"['в', 'далеке', 'я', 'увидела', 'что', 'наш', 'конкурент', 'приближается', 'к', 'берегу']","['вдалеке', 'я', 'увидела', 'что', 'наш', 'конкурент', 'приближается', 'к', 'берегу']",-35.59348678588867,-32.941165924072266
235,ну вот а я хотела почитать че пишуть про любов и справедливость а мне выпало ошибка,ну вот а я хотела почитать что пишут про любовь и справедливость а мне выпало ошибка,"['ну', 'вот', 'а', 'я', 'хотела', 'почитать', 'че', 'пишуть', 'про', 'любов', 'и', 'справедливость', 'а', 'мне', 'выпало', 'ошибка']","['ну', 'вот', 'а', 'я', 'хотела', 'почитать', 'что', 'пишут', 'про', 'любовь', 'и', 'справедливость', 'а', 'мне', 'выпало', 'ошибка']",-63.953792572021484,-49.03414535522461
236,здоровья многа чтоб были силы зарабатывать много денег,здоровья много чтоб были силы зарабатывать много денег,"['здоровья', 'многа', 'чтоб', 'были', 'силы', 'зарабатывать', 'много', 'денег']","['здоровья', 'много', 'чтоб', 'были', 'силы', 'зарабатывать', 'много', 'денег']",-34.661563873291016,-31.6405086517334
237,после кайф от долгого не курения пропадает не возможно обяснить но я был по уши доволен типо хочешь курить а сигарета не достовляет прежнего удовольствия и как то даже и не хочется дальше,после кайф от долгого некурения пропадает невозможно объяснить но я был по уши доволен типа хочешь курить а сигарета не доставляет прежнего удовольствия и как-то даже и не хочется дальше,"['после', 'кайф', 'от', 'долгого', 'не', 'курения', 'пропадает', 'не', 'возможно', 'обяснить', 'но', 'я', 'был', 'по', 'уши', 'доволен', 'типо', 'хочешь', 'курить', 'а', 'сигарета', 'не', 'достовляет', 'прежнего', 'удовольствия', 'и', 'как', 'то', 'даже', 'и', 'не', 'хочется', 'дальше']","['после', 'кайф', 'от', 'долгого', 'некурения', 'пропадает', 'невозможно', 'объяснить', 'но', 'я', 'был', 'по', 'уши', 'доволен', 'типа', 'хочешь', 'курить', 'а', 'сигарета', 'не', 'доставляет', 'прежнего', 'удовольствия', 'и', 'как-то', 'даже', 'и', 'не', 'хочется', 'дальше']",-137.02301025390625,-113.2091293334961
238,я дико долго ржала над этим словом французы все спрашивали что оно значит я так и не смогла им объяснить что оно ниччего не значит просто оно ржачное,я дико долго ржала над этим словом французы все спрашивали что оно значит я так и не смогла им объяснить что оно ничего не значит просто оно ржачное,"['я', 'дико', 'долго', 'ржала', 'над', 'этим', 'словом', 'французы', 'все', 'спрашивали', 'что', 'оно', 'значит', 'я', 'так', 'и', 'не', 'смогла', 'им', 'объяснить', 'что', 'оно', 'ниччего', 'не', 'значит', 'просто', 'оно', 'ржачное']","['я', 'дико', 'долго', 'ржала', 'над', 'этим', 'словом', 'французы', 'все', 'спрашивали', 'что', 'оно', 'значит', 'я', 'так', 'и', 'не', 'смогла', 'им', 'объяснить', 'что', 'оно', 'ничего', 'не', 'значит', 'просто', 'оно', 'ржачное']",-102.9916763305664,-92.6257095336914
239,задолбали эти почтовики раньше думал что хуже сбербанка почты и ржд ниче нет,задолбали эти почтовики раньше думал что хуже сбербанка почты и ржд ничего нет,"['задолбали', 'эти', 'почтовики', 'раньше', 'думал', 'что', 'хуже', 'сбербанка', 'почты', 'и', 'ржд', 'ниче', 'нет']","['задолбали', 'эти', 'почтовики', 'раньше', 'думал', 'что', 'хуже', 'сбербанка', 'почты', 'и', 'ржд', 'ничего', 'нет']",-67.24556732177734,-61.07453918457031
240,документальный фильм про каких-то идиотов,документальный фильм про каких-то идиотов,"['документальный', 'фильм', 'про', 'каких-то', 'идиотов']","['документальный', 'фильм', 'про', 'каких-то', 'идиотов']",-20.82779884338379,-20.82779884338379
241,это я узнала из книжки пандора месяц февраль называется так от слова фебруа что у римлян означало тонкую полоску кожи жертвенных коз которая использовалась в ритуалах на праздник лупрекалий,это я узнала из книжки пандора месяц февраль называется так от слова фебруа что у римлян означало тонкую полоску кожи жертвенных коз которая использовалась в ритуалах на праздник лупрекалий,"['это', 'я', 'узнала', 'из', 'книжки', 'пандора', 'месяц', 'февраль', 'называется', 'так', 'от', 'слова', 'фебруа', 'что', 'у', 'римлян', 'означало', 'тонкую', 'полоску', 'кожи', 'жертвенных', 'коз', 'которая', 'использовалась', 'в', 'ритуалах', 'на', 'праздник', 'лупрекалий']","['это', 'я', 'узнала', 'из', 'книжки', 'пандора', 'месяц', 'февраль', 'называется', 'так', 'от', 'слова', 'фебруа', 'что', 'у', 'римлян', 'означало', 'тонкую', 'полоску', 'кожи', 'жертвенных', 'коз', 'которая', 'использовалась', 'в', 'ритуалах', 'на', 'праздник', 'лупрекалий']",-120.14795684814453,-120.14795684814453
242,и оч хочешь обратно,и оч хочешь обратно,"['и', 'оч', 'хочешь', 'обратно']","['и', 'оч', 'хочешь', 'обратно']",-22.661605834960938,-22.661605834960938
243,каждая партия заинтересована чтобы выборы были честными,каждая партия заинтересована чтобы выборы были честными,"['каждая', 'партия', 'заинтересована', 'чтобы', 'выборы', 'были', 'честными']","['каждая', 'партия', 'заинтересована', 'чтобы', 'выборы', 'были', 'честными']",-21.530872344970703,-21.530872344970703
244,на мутной воде никто не тратит боеприпасы на людей без оружия,на мутной воде никто не тратит боеприпасы на людей без оружия,"['на', 'мутной', 'воде', 'никто', 'не', 'тратит', 'боеприпасы', 'на', 'людей', 'без', 'оружия']","['на', 'мутной', 'воде', 'никто', 'не', 'тратит', 'боеприпасы', 'на', 'людей', 'без', 'оружия']",-39.305686950683594,-39.305686950683594
245,я не знаю почему в этот зимний список угадили яблоки,я не знаю почему в этот зимний список угодили яблоки,"['я', 'не', 'знаю', 'почему', 'в', 'этот', 'зимний', 'список', 'угадили', 'яблоки']","['я', 'не', 'знаю', 'почему', 'в', 'этот', 'зимний', 'список', 'угодили', 'яблоки']",-35.595455169677734,-33.97809600830078
246,главное не возвеличить себя черезчур но и не умалить свои заслуги,главное не возвеличить себя чересчур но и не умалить свои заслуги,"['главное', 'не', 'возвеличить', 'себя', 'черезчур', 'но', 'и', 'не', 'умалить', 'свои', 'заслуги']","['главное', 'не', 'возвеличить', 'себя', 'чересчур', 'но', 'и', 'не', 'умалить', 'свои', 'заслуги']",-45.74293518066406,-44.48199462890625
247,а теперь вот я уже лицо себя надо себя любить и репрезентировать исключительно в презентабельном виде,а теперь вот я уже лицо себя надо себя любить и репрезентировать исключительно в презентабельном виде,"['а', 'теперь', 'вот', 'я', 'уже', 'лицо', 'себя', 'надо', 'себя', 'любить', 'и', 'репрезентировать', 'исключительно', 'в', 'презентабельном', 'виде']","['а', 'теперь', 'вот', 'я', 'уже', 'лицо', 'себя', 'надо', 'себя', 'любить', 'и', 'репрезентировать', 'исключительно', 'в', 'презентабельном', 'виде']",-67.44971466064453,-67.44971466064453
248,нам рассказывали что там есть святой источник в котором можно исцелиться отмыться от грехов и вообщем такие приятные для души штуки,нам рассказывали что там есть святой источник в котором можно исцелиться отмыться от грехов и в общем такие приятные для души штуки,"['нам', 'рассказывали', 'что', 'там', 'есть', 'святой', 'источник', 'в', 'котором', 'можно', 'исцелиться', 'отмыться', 'от', 'грехов', 'и', 'вообщем', 'такие', 'приятные', 'для', 'души', 'штуки']","['нам', 'рассказывали', 'что', 'там', 'есть', 'святой', 'источник', 'в', 'котором', 'можно', 'исцелиться', 'отмыться', 'от', 'грехов', 'и', 'в', 'общем', 'такие', 'приятные', 'для', 'души', 'штуки']",-76.83208465576172,-72.81161499023438
249,белое шелковое пастельное белье легкое но согревающее одеяло,белое шелковое постельное белье легкое но согревающее одеяло,"['белое', 'шелковое', 'пастельное', 'белье', 'легкое', 'но', 'согревающее', 'одеяло']","['белое', 'шелковое', 'постельное', 'белье', 'легкое', 'но', 'согревающее', 'одеяло']",-46.68107604980469,-39.66368103027344
250,бессоница меня сьедает как и многие мысли,бессонница меня съедает как и многие мысли,"['бессоница', 'меня', 'сьедает', 'как', 'и', 'многие', 'мысли']","['бессонница', 'меня', 'съедает', 'как', 'и', 'многие', 'мысли']",-33.75417709350586,-29.17801856994629
251,именно в этом смысл законопроекта о легализации всех наркотиков который предлагает скромный член парламента питер педжет,именно в этом смысл законопроекта о легализации всех наркотиков который предлагает скромный член парламента питер педжет,"['именно', 'в', 'этом', 'смысл', 'законопроекта', 'о', 'легализации', 'всех', 'наркотиков', 'который', 'предлагает', 'скромный', 'член', 'парламента', 'питер', 'педжет']","['именно', 'в', 'этом', 'смысл', 'законопроекта', 'о', 'легализации', 'всех', 'наркотиков', 'который', 'предлагает', 'скромный', 'член', 'парламента', 'питер', 'педжет']",-59.38032150268555,-59.38032150268555
252,но мысле о частной школе все больше сидят в голове,но мысли о частной школе все больше сидят в голове,"['но', 'мысле', 'о', 'частной', 'школе', 'все', 'больше', 'сидят', 'в', 'голове']","['но', 'мысли', 'о', 'частной', 'школе', 'все', 'больше', 'сидят', 'в', 'голове']",-39.622215270996094,-32.96152114868164
253,украино-германское предприятие шмайсер преступило к выпуску новых стальных затворов для травматических пистолетов,украино-германское предприятие шмайсер приступило к выпуску новых стальных затворов для травматических пистолетов,"['украино-германское', 'предприятие', 'шмайсер', 'преступило', 'к', 'выпуску', 'новых', 'стальных', 'затворов', 'для', 'травматических', 'пистолетов']","['украино-германское', 'предприятие', 'шмайсер', 'приступило', 'к', 'выпуску', 'новых', 'стальных', 'затворов', 'для', 'травматических', 'пистолетов']",-57.967185974121094,-52.7923698425293
254,кое-как наведя марафет приведя себя в божеский вид мы отправились к даше домой,кое-как наведя марафет приведя себя в божеский вид мы отправились к даше домой,"['кое-как', 'наведя', 'марафет', 'приведя', 'себя', 'в', 'божеский', 'вид', 'мы', 'отправились', 'к', 'даше', 'домой']","['кое-как', 'наведя', 'марафет', 'приведя', 'себя', 'в', 'божеский', 'вид', 'мы', 'отправились', 'к', 'даше', 'домой']",-57.92375183105469,-57.92375183105469
255,эксперты отмечают что между западными государствами и россией существуют серьезные разногласия по разрешению сирийского конфликта и оценкам происходящих вокруг него событий,эксперты отмечают что между западными государствами и россией существуют серьезные разногласия по разрешению сирийского конфликта и оценкам происходящих вокруг него событий,"['эксперты', 'отмечают', 'что', 'между', 'западными', 'государствами', 'и', 'россией', 'существуют', 'серьезные', 'разногласия', 'по', 'разрешению', 'сирийского', 'конфликта', 'и', 'оценкам', 'происходящих', 'вокруг', 'него', 'событий']","['эксперты', 'отмечают', 'что', 'между', 'западными', 'государствами', 'и', 'россией', 'существуют', 'серьезные', 'разногласия', 'по', 'разрешению', 'сирийского', 'конфликта', 'и', 'оценкам', 'происходящих', 'вокруг', 'него', 'событий']",-62.898887634277344,-62.898887634277344
256,в общем нормальное такое время было чтобы стрелял кто-то непомню я сам несколько раз стрелял но из самопала,в общем нормальное такое время было чтобы стрелял кто-то не помню я сам несколько раз стрелял но из самопала,"['в', 'общем', 'нормальное', 'такое', 'время', 'было', 'чтобы', 'стрелял', 'кто-то', 'непомню', 'я', 'сам', 'несколько', 'раз', 'стрелял', 'но', 'из', 'самопала']","['в', 'общем', 'нормальное', 'такое', 'время', 'было', 'чтобы', 'стрелял', 'кто-то', 'не', 'помню', 'я', 'сам', 'несколько', 'раз', 'стрелял', 'но', 'из', 'самопала']",-71.80409240722656,-67.86725616455078
257,вместе с вороной в опытах участвовал самец того же вида содержавшийся около 10 лет в новокаледонском зоопарке,вместе с вороной в опытах участвовал самец того же вида содержавшийся около 10 лет в новокаледонском зоопарке,"['вместе', 'с', 'вороной', 'в', 'опытах', 'участвовал', 'самец', 'того', 'же', 'вида', 'содержавшийся', 'около', '10', 'лет', 'в', 'новокаледонском', 'зоопарке']","['вместе', 'с', 'вороной', 'в', 'опытах', 'участвовал', 'самец', 'того', 'же', 'вида', 'содержавшийся', 'около', '10', 'лет', 'в', 'новокаледонском', 'зоопарке']",-66.63725280761719,-66.63725280761719
258,да один день без нее мне одолевать приходиться очень тяжело,да один день без нее мне одолевать приходиться очень тяжело,"['да', 'один', 'день', 'без', 'нее', 'мне', 'одолевать', 'приходиться', 'очень', 'тяжело']","['да', 'один', 'день', 'без', 'нее', 'мне', 'одолевать', 'приходиться', 'очень', 'тяжело']",-41.77110290527344,-41.77110290527344
259,а уж про идею конкурсного выбора банка я вообще молчу,а уж про идею конкурсного выбора банка я вообще молчу,"['а', 'уж', 'про', 'идею', 'конкурсного', 'выбора', 'банка', 'я', 'вообще', 'молчу']","['а', 'уж', 'про', 'идею', 'конкурсного', 'выбора', 'банка', 'я', 'вообще', 'молчу']",-37.13592529296875,-37.13592529296875
260,проспав всего 2 часа за отведенные человеку стандартные 24 часа неспеша бредешь домой,проспав всего 2 часа за отведенные человеку стандартные 24 часа неспеша бредешь домой,"['проспав', 'всего', '2', 'часа', 'за', 'отведенные', 'человеку', 'стандартные', '24', 'часа', 'неспеша', 'бредешь', 'домой']","['проспав', 'всего', '2', 'часа', 'за', 'отведенные', 'человеку', 'стандартные', '24', 'часа', 'неспеша', 'бредешь', 'домой']",-62.05404281616211,-62.05404281616211
261,здесь же хочется рассказать о некоторых из них которые произвели на нас наиболее сильное впечатление,здесь же хочется рассказать о некоторых из них которые произвели на нас наиболее сильное впечатление,"['здесь', 'же', 'хочется', 'рассказать', 'о', 'некоторых', 'из', 'них', 'которые', 'произвели', 'на', 'нас', 'наиболее', 'сильное', 'впечатление']","['здесь', 'же', 'хочется', 'рассказать', 'о', 'некоторых', 'из', 'них', 'которые', 'произвели', 'на', 'нас', 'наиболее', 'сильное', 'впечатление']",-37.11347579956055,-37.11347579956055
262,у меня часто была ангина и мне нельзя было есть мороженое на улице а дома толкьо растаявшее,у меня часто была ангина и мне нельзя было есть мороженое на улице а дома только растаявшее,"['у', 'меня', 'часто', 'была', 'ангина', 'и', 'мне', 'нельзя', 'было', 'есть', 'мороженое', 'на', 'улице', 'а', 'дома', 'толкьо', 'растаявшее']","['у', 'меня', 'часто', 'была', 'ангина', 'и', 'мне', 'нельзя', 'было', 'есть', 'мороженое', 'на', 'улице', 'а', 'дома', 'только', 'растаявшее']",-62.989070892333984,-58.33359909057617
