,source,true,tokenized_source,tokenized_true,source_likelihood,true_likelihood
457,каждый человек достегает того уровня когда он становится взрослым,каждый человек достигает того уровня когда он становится взрослым,"['каждый', 'человек', 'достегает', 'того', 'уровня', 'когда', 'он', 'становится', 'взрослым']","['каждый', 'человек', 'достигает', 'того', 'уровня', 'когда', 'он', 'становится', 'взрослым']",-127.82972758057937,-120.61158103449293
458,у нас не жарко и не холодко и очень ветренно,у нас не жарко и не холодно и очень ветрено,"['у', 'нас', 'не', 'жарко', 'и', 'не', 'холодко', 'и', 'очень', 'ветренно']","['у', 'нас', 'не', 'жарко', 'и', 'не', 'холодно', 'и', 'очень', 'ветрено']",-105.88540763382304,-99.34018281150546
459,а для тех кто смерился с передачей летом эстафетной полочки предлагаю готовиться к зиме,а для тех кто смирился с передачей летом эстафетной палочки предлагаю готовиться к зиме,"['а', 'для', 'тех', 'кто', 'смерился', 'с', 'передачей', 'летом', 'эстафетной', 'полочки', 'предлагаю', 'готовиться', 'к', 'зиме']","['а', 'для', 'тех', 'кто', 'смирился', 'с', 'передачей', 'летом', 'эстафетной', 'палочки', 'предлагаю', 'готовиться', 'к', 'зиме']",-214.48076762390062,-206.33392122545865
460,чтобы начали делать нормальную музыку а не тот шлак по утреннему радио,чтобы начали делать нормальную музыку а не тот шлак по утреннему радио,"['чтобы', 'начали', 'делать', 'нормальную', 'музыку', 'а', 'не', 'тот', 'шлак', 'по', 'утреннему', 'радио']","['чтобы', 'начали', 'делать', 'нормальную', 'музыку', 'а', 'не', 'тот', 'шлак', 'по', 'утреннему', 'радио']",-211.59809117033734,-211.5982354173456
461,кроме этого я считаю что лушче когда работа и личная жизнь не пересекаются,кроме этого я считаю что лучше когда работа и личная жизнь не пересекаются,"['кроме', 'этого', 'я', 'считаю', 'что', 'лушче', 'когда', 'работа', 'и', 'личная', 'жизнь', 'не', 'пересекаются']","['кроме', 'этого', 'я', 'считаю', 'что', 'лучше', 'когда', 'работа', 'и', 'личная', 'жизнь', 'не', 'пересекаются']",-170.50929548644547,-164.3231959702113
462,не помню как пишеться слово депресия но настроение от этого не меняется,не помню как пишется слово депрессия но настроение от этого не меняется,"['не', 'помню', 'как', 'пишеться', 'слово', 'депресия', 'но', 'настроение', 'от', 'этого', 'не', 'меняется']","['не', 'помню', 'как', 'пишется', 'слово', 'депрессия', 'но', 'настроение', 'от', 'этого', 'не', 'меняется']",-152.53386441710114,-162.45982664254547
463,кроме этого здесь демонстрируются способы позволяющие навсегда запомнить правильное ударение,кроме этого здесь демонстрируются способы позволяющие навсегда запомнить правильное ударение,"['кроме', 'этого', 'здесь', 'демонстрируются', 'способы', 'позволяющие', 'навсегда', 'запомнить', 'правильное', 'ударение']","['кроме', 'этого', 'здесь', 'демонстрируются', 'способы', 'позволяющие', 'навсегда', 'запомнить', 'правильное', 'ударение']",-170.42497174860918,-170.424970695764
464,мне кажется каких-то вставок нехватает а то немного скучновато одну и ту же картинку смотреть,мне кажется каких-то вставок не хватает а то немного скучновато одну и ту же картинку смотреть,"['мне', 'кажется', 'каких-то', 'вставок', 'нехватает', 'а', 'то', 'немного', 'скучновато', 'одну', 'и', 'ту', 'же', 'картинку', 'смотреть']","['мне', 'кажется', 'каких-то', 'вставок', 'не', 'хватает', 'а', 'то', 'немного', 'скучновато', 'одну', 'и', 'ту', 'же', 'картинку', 'смотреть']",-221.97043900083375,-224.35128411708592
465,ну ты бы чтонить написала и тебе бы все сразу много всего написали бы,ну ты бы что-нибудь написала и тебе бы все сразу много всего написали бы,"['ну', 'ты', 'бы', 'чтонить', 'написала', 'и', 'тебе', 'бы', 'все', 'сразу', 'много', 'всего', 'написали', 'бы']","['ну', 'ты', 'бы', 'что-нибудь', 'написала', 'и', 'тебе', 'бы', 'все', 'сразу', 'много', 'всего', 'написали', 'бы']",-195.56905187456198,-178.5898536298795
466,сам по себе город довольно интересный в свое время принадлежав то польше то австрийской империи габсбургов он был крупнейшим в европе нефтяным центром что как полагается в таких случаях крайне благоприятно сказалось на экономическом развитии города,сам по себе город довольно интересный в свое время принадлежав то польше то австрийской империи габсбургов он был крупнейшим в европе нефтяным центром что как полагается в таких случаях крайне благоприятно сказалось на экономическом развитии города,"['сам', 'по', 'себе', 'город', 'довольно', 'интересный', 'в', 'свое', 'время', 'принадлежав', 'то', 'польше', 'то', 'австрийской', 'империи', 'габсбургов', 'он', 'был', 'крупнейшим', 'в', 'европе', 'нефтяным', 'центром', 'что', 'как', 'полагается', 'в', 'таких', 'случаях', 'крайне', 'благоприятно', 'сказалось', 'на', 'экономическом', 'развитии', 'города']","['сам', 'по', 'себе', 'город', 'довольно', 'интересный', 'в', 'свое', 'время', 'принадлежав', 'то', 'польше', 'то', 'австрийской', 'империи', 'габсбургов', 'он', 'был', 'крупнейшим', 'в', 'европе', 'нефтяным', 'центром', 'что', 'как', 'полагается', 'в', 'таких', 'случаях', 'крайне', 'благоприятно', 'сказалось', 'на', 'экономическом', 'развитии', 'города']",-398.45639865267236,-398.4563940350556
467,да ладно девушка это конечно больно осозновать я сам был не прав во многом был и несу ответсвенность за произошедщие события,да ладно девушка это конечно больно осознавать я сам был не прав во многом был и несу ответственность за произошедшие события,"['да', 'ладно', 'девушка', 'это', 'конечно', 'больно', 'осозновать', 'я', 'сам', 'был', 'не', 'прав', 'во', 'многом', 'был', 'и', 'несу', 'ответсвенность', 'за', 'произошедщие', 'события']","['да', 'ладно', 'девушка', 'это', 'конечно', 'больно', 'осознавать', 'я', 'сам', 'был', 'не', 'прав', 'во', 'многом', 'был', 'и', 'несу', 'ответственность', 'за', 'произошедшие', 'события']",-303.39565889624646,-297.13184446673733
468,в обнинске 90 км от москвы закрывают питомник где разводят немецких овчарок и лабрадоров,в обнинске 90 км от москвы закрывают питомник где разводят немецких овчарок и лабрадоров,"['в', 'обнинске', '90', 'км', 'от', 'москвы', 'закрывают', 'питомник', 'где', 'разводят', 'немецких', 'овчарок', 'и', 'лабрадоров']","['в', 'обнинске', '90', 'км', 'от', 'москвы', 'закрывают', 'питомник', 'где', 'разводят', 'немецких', 'овчарок', 'и', 'лабрадоров']",-195.5945624206159,-195.5945545052743
469,но всеже теперь смайли я начала ставить с осторожностью и немного реже,но все же теперь смайлы я начала ставить с осторожностью и немного реже,"['но', 'всеже', 'теперь', 'смайли', 'я', 'начала', 'ставить', 'с', 'осторожностью', 'и', 'немного', 'реже']","['но', 'все', 'же', 'теперь', 'смайлы', 'я', 'начала', 'ставить', 'с', 'осторожностью', 'и', 'немного', 'реже']",-186.65427382423857,-167.3746372811445
470,вроде проканало но всеравно выглядит сильно большим и не в тему слишком бросается в глаза эта колонка посмтри сам,вроде проканало но все равно выглядит сильно большим и не в тему слишком бросается в глаза эта колонка посмотри сам,"['вроде', 'проканало', 'но', 'всеравно', 'выглядит', 'сильно', 'большим', 'и', 'не', 'в', 'тему', 'слишком', 'бросается', 'в', 'глаза', 'эта', 'колонка', 'посмтри', 'сам']","['вроде', 'проканало', 'но', 'все', 'равно', 'выглядит', 'сильно', 'большим', 'и', 'не', 'в', 'тему', 'слишком', 'бросается', 'в', 'глаза', 'эта', 'колонка', 'посмотри', 'сам']",-293.89458388085393,-295.3101187879988
471,это пожалуй главное на что нужно ответить себе прежде чем хвалиться поднимая тосты за дружбу,это пожалуй главное на что нужно ответить себе прежде чем хвалиться поднимая тосты за дружбу,"['это', 'пожалуй', 'главное', 'на', 'что', 'нужно', 'ответить', 'себе', 'прежде', 'чем', 'хвалиться', 'поднимая', 'тосты', 'за', 'дружбу']","['это', 'пожалуй', 'главное', 'на', 'что', 'нужно', 'ответить', 'себе', 'прежде', 'чем', 'хвалиться', 'поднимая', 'тосты', 'за', 'дружбу']",-239.50613065031598,-239.5064456978723
472,весь центр города в это время был перекопан к евро-2012 ремонтируют реставрируют и переделывают все что только возможно но красоты городу не убавляет даже это,весь центр города в это время был перекопан к евро-2012 ремонтируют реставрируют и переделывают все что только возможно но красоты городу не убавляет даже это,"['весь', 'центр', 'города', 'в', 'это', 'время', 'был', 'перекопан', 'к', 'евро-2012', 'ремонтируют', 'реставрируют', 'и', 'переделывают', 'все', 'что', 'только', 'возможно', 'но', 'красоты', 'городу', 'не', 'убавляет', 'даже', 'это']","['весь', 'центр', 'города', 'в', 'это', 'время', 'был', 'перекопан', 'к', 'евро-2012', 'ремонтируют', 'реставрируют', 'и', 'переделывают', 'все', 'что', 'только', 'возможно', 'но', 'красоты', 'городу', 'не', 'убавляет', 'даже', 'это']",-310.97459282728306,-310.9745836650984
473,пасадку давала в любое время суток не смотря на пагоду,посадку давала в любое время суток несмотря на погоду,"['пасадку', 'давала', 'в', 'любое', 'время', 'суток', 'не', 'смотря', 'на', 'пагоду']","['посадку', 'давала', 'в', 'любое', 'время', 'суток', 'несмотря', 'на', 'погоду']",-119.17301125119708,-114.47775016239726
474,вообще втихушку чтото придумали и сидят ждут чтобы получить его,вообще втихушку что-то придумали и сидят ждут чтобы получить его,"['вообще', 'втихушку', 'чтото', 'придумали', 'и', 'сидят', 'ждут', 'чтобы', 'получить', 'его']","['вообще', 'втихушку', 'что-то', 'придумали', 'и', 'сидят', 'ждут', 'чтобы', 'получить', 'его']",-182.92498069219695,-179.04724372594927
475,ведь когда правительственные ведомства израиля разместились в западном иерусалиме объявленном столицей почти никто этот факт законным не признал,ведь когда правительственные ведомства израиля разместились в западном иерусалиме объявленном столицей почти никто этот факт законным не признал,"['ведь', 'когда', 'правительственные', 'ведомства', 'израиля', 'разместились', 'в', 'западном', 'иерусалиме', 'объявленном', 'столицей', 'почти', 'никто', 'этот', 'факт', 'законным', 'не', 'признал']","['ведь', 'когда', 'правительственные', 'ведомства', 'израиля', 'разместились', 'в', 'западном', 'иерусалиме', 'объявленном', 'столицей', 'почти', 'никто', 'этот', 'факт', 'законным', 'не', 'признал']",-273.3752240025206,-273.37522014780563
476,это прото неудачный лифчик,это просто неудачный лифчик,"['это', 'прото', 'неудачный', 'лифчик']","['это', 'просто', 'неудачный', 'лифчик']",-100.96927185544983,-89.108927763188
477,признаться сделал ето с некоторой заминкой как и положено весь тест шел сплошняком без знаком препинания и я не сразу разглядел начало фразы,признаться сделал это с некоторой заминкой как и положено весь тест шел сплошняком без знаков препинания и я не сразу разглядел начало фразы,"['признаться', 'сделал', 'ето', 'с', 'некоторой', 'заминкой', 'как', 'и', 'положено', 'весь', 'тест', 'шел', 'сплошняком', 'без', 'знаком', 'препинания', 'и', 'я', 'не', 'сразу', 'разглядел', 'начало', 'фразы']","['признаться', 'сделал', 'это', 'с', 'некоторой', 'заминкой', 'как', 'и', 'положено', 'весь', 'тест', 'шел', 'сплошняком', 'без', 'знаков', 'препинания', 'и', 'я', 'не', 'сразу', 'разглядел', 'начало', 'фразы']",-347.1853127630587,-312.8940845986858
478,дешевле всего книга в лабиринте всего около 800 рублей со скидкой,дешевле всего книга в лабиринте всего около 800 рублей со скидкой,"['дешевле', 'всего', 'книга', 'в', 'лабиринте', 'всего', 'около', '800', 'рублей', 'со', 'скидкой']","['дешевле', 'всего', 'книга', 'в', 'лабиринте', 'всего', 'около', '800', 'рублей', 'со', 'скидкой']",-163.8654992097661,-163.86549548246808
479,на реконструкции дворца понятно что обозлились слишком хороше для киева сделал,на реконструкции дворца понятно что обозлились слишком хорошо для киева сделал,"['на', 'реконструкции', 'дворца', 'понятно', 'что', 'обозлились', 'слишком', 'хороше', 'для', 'киева', 'сделал']","['на', 'реконструкции', 'дворца', 'понятно', 'что', 'обозлились', 'слишком', 'хорошо', 'для', 'киева', 'сделал']",-193.50445176311345,-193.6091124266308
480,присел попить какао смотрю в окно такое небо голубое солнце где-то за домами такая прохлада кароче кайф,присел попить какао смотрю в окно такое небо голубое солнце где-то за домами такая прохлада короче кайф,"['присел', 'попить', 'какао', 'смотрю', 'в', 'окно', 'такое', 'небо', 'голубое', 'солнце', 'где-то', 'за', 'домами', 'такая', 'прохлада', 'кароче', 'кайф']","['присел', 'попить', 'какао', 'смотрю', 'в', 'окно', 'такое', 'небо', 'голубое', 'солнце', 'где-то', 'за', 'домами', 'такая', 'прохлада', 'короче', 'кайф']",-305.6257686300202,-321.5043334937773
481,в наличии имеестся длинный практически пустой пляж и огромная лагуна идущая паралельно океану,в наличии имеется длинный практически пустой пляж и огромная лагуна идущая параллельно океану,"['в', 'наличии', 'имеестся', 'длинный', 'практически', 'пустой', 'пляж', 'и', 'огромная', 'лагуна', 'идущая', 'паралельно', 'океану']","['в', 'наличии', 'имеется', 'длинный', 'практически', 'пустой', 'пляж', 'и', 'огромная', 'лагуна', 'идущая', 'параллельно', 'океану']",-211.0681771486098,-205.32417041998718
482,жаль что на плюсовой тарелке потенциал был побольше,жаль что на плюсовой тарелке потенциал был побольше,"['жаль', 'что', 'на', 'плюсовой', 'тарелке', 'потенциал', 'был', 'побольше']","['жаль', 'что', 'на', 'плюсовой', 'тарелке', 'потенциал', 'был', 'побольше']",-149.2698996711256,-149.26998549702876
483,и хотя объективно понимаю что они вряд ли станут чемпионами мира в этот раз верю что немцев пройти они в состоянии,и хотя объективно понимаю что они вряд ли станут чемпионами мира в этот раз верю что немцев пройти они в состоянии,"['и', 'хотя', 'объективно', 'понимаю', 'что', 'они', 'вряд', 'ли', 'станут', 'чемпионами', 'мира', 'в', 'этот', 'раз', 'верю', 'что', 'немцев', 'пройти', 'они', 'в', 'состоянии']","['и', 'хотя', 'объективно', 'понимаю', 'что', 'они', 'вряд', 'ли', 'станут', 'чемпионами', 'мира', 'в', 'этот', 'раз', 'верю', 'что', 'немцев', 'пройти', 'они', 'в', 'состоянии']",-277.77699348524425,-277.7770168299881
484,ай какой хороший сказал дмитрий иванович разглядывая пса,ай какой хороший сказал дмитрий иванович разглядывая пса,"['ай', 'какой', 'хороший', 'сказал', 'дмитрий', 'иванович', 'разглядывая', 'пса']","['ай', 'какой', 'хороший', 'сказал', 'дмитрий', 'иванович', 'разглядывая', 'пса']",-158.64908473894909,-158.64930003388616
485,что характерно на карте не видно в этих местах никаких серьезных топографических особенностей ввиде мысов и заливов интересненько,что характерно на карте не видно в этих местах никаких серьезных топографических особенностей в виде мысов и заливов интересненько,"['что', 'характерно', 'на', 'карте', 'не', 'видно', 'в', 'этих', 'местах', 'никаких', 'серьезных', 'топографических', 'особенностей', 'ввиде', 'мысов', 'и', 'заливов', 'интересненько']","['что', 'характерно', 'на', 'карте', 'не', 'видно', 'в', 'этих', 'местах', 'никаких', 'серьезных', 'топографических', 'особенностей', 'в', 'виде', 'мысов', 'и', 'заливов', 'интересненько']",-223.21763129925276,-210.72627909743508
486,не скрою в нашей редакции такие макеты тоже есть когда рекламы нет и называются они затычками пардон за ассоциации но у нас в них нет педалирования ложно-русской темы а даже таки и наоборот телефон редакции инфа про наш сайт,не скрою в нашей редакции такие макеты тоже есть когда рекламы нет и называются они затычками пардон за ассоциации но у нас в них нет педалирования ложно-русской темы а даже таки и наоборот телефон редакции инфа про наш сайт,"['не', 'скрою', 'в', 'нашей', 'редакции', 'такие', 'макеты', 'тоже', 'есть', 'когда', 'рекламы', 'нет', 'и', 'называются', 'они', 'затычками', 'пардон', 'за', 'ассоциации', 'но', 'у', 'нас', 'в', 'них', 'нет', 'педалирования', 'ложно-русской', 'темы', 'а', 'даже', 'таки', 'и', 'наоборот', 'телефон', 'редакции', 'инфа', 'про', 'наш', 'сайт']","['не', 'скрою', 'в', 'нашей', 'редакции', 'такие', 'макеты', 'тоже', 'есть', 'когда', 'рекламы', 'нет', 'и', 'называются', 'они', 'затычками', 'пардон', 'за', 'ассоциации', 'но', 'у', 'нас', 'в', 'них', 'нет', 'педалирования', 'ложно-русской', 'темы', 'а', 'даже', 'таки', 'и', 'наоборот', 'телефон', 'редакции', 'инфа', 'про', 'наш', 'сайт']",-540.4136717646394,-540.4112964398992
487,в кои-то веки зашла в этот журнал почиститься от спама поэтому чтобы два раза не вставать вот вам картинка относительно свежая,в кои-то веки зашла в этот журнал почиститься от спама поэтому чтобы два раза не вставать вот вам картинка относительно свежая,"['в', 'кои-то', 'веки', 'зашла', 'в', 'этот', 'журнал', 'почиститься', 'от', 'спама', 'поэтому', 'чтобы', 'два', 'раза', 'не', 'вставать', 'вот', 'вам', 'картинка', 'относительно', 'свежая']","['в', 'кои-то', 'веки', 'зашла', 'в', 'этот', 'журнал', 'почиститься', 'от', 'спама', 'поэтому', 'чтобы', 'два', 'раза', 'не', 'вставать', 'вот', 'вам', 'картинка', 'относительно', 'свежая']",-301.73981660821244,-301.73981526377486
488,меня рекомендовал один зам директора и мой будущий непосредственный начальник благосклонен,меня рекомендовал один зам директора и мой будущий непосредственный начальник благосклонен,"['меня', 'рекомендовал', 'один', 'зам', 'директора', 'и', 'мой', 'будущий', 'непосредственный', 'начальник', 'благосклонен']","['меня', 'рекомендовал', 'один', 'зам', 'директора', 'и', 'мой', 'будущий', 'непосредственный', 'начальник', 'благосклонен']",-165.66213191777103,-165.66211734760816
489,герой умершей страны готика выражающая перманентное настроение саппортов и иже с ними,герой умершей страны готика выражающая перманентное настроение саппортов и иже с ними,"['герой', 'умершей', 'страны', 'готика', 'выражающая', 'перманентное', 'настроение', 'саппортов', 'и', 'иже', 'с', 'ними']","['герой', 'умершей', 'страны', 'готика', 'выражающая', 'перманентное', 'настроение', 'саппортов', 'и', 'иже', 'с', 'ними']",-210.18553321202316,-210.185577089854
490,стараюсь больше общаться с людми,стараюсь больше общаться с людьми,"['стараюсь', 'больше', 'общаться', 'с', 'людми']","['стараюсь', 'больше', 'общаться', 'с', 'людьми']",-76.6469242606267,-70.69062866196492
491,я и слов то таких не знаю и вопще вот чему взрослые детей учат выражаються тут понимаешь,я и слов-то таких не знаю и вообще вот чему взрослые детей учат выражаются тут понимаешь,"['я', 'и', 'слов', 'то', 'таких', 'не', 'знаю', 'и', 'вопще', 'вот', 'чему', 'взрослые', 'детей', 'учат', 'выражаються', 'тут', 'понимаешь']","['я', 'и', 'слов-то', 'таких', 'не', 'знаю', 'и', 'вообще', 'вот', 'чему', 'взрослые', 'детей', 'учат', 'выражаются', 'тут', 'понимаешь']",-260.37107173959384,-232.94218780613195
492,я неверю в судьбу представишь себе как ктото дергает за ниточки и управляет тобой как ты пляшешь под чьюто дудку,я не верю в судьбу представишь себе как кто-то дергает за ниточки и управляет тобой как ты пляшешь под чью-то дудку,"['я', 'неверю', 'в', 'судьбу', 'представишь', 'себе', 'как', 'ктото', 'дергает', 'за', 'ниточки', 'и', 'управляет', 'тобой', 'как', 'ты', 'пляшешь', 'под', 'чьюто', 'дудку']","['я', 'не', 'верю', 'в', 'судьбу', 'представишь', 'себе', 'как', 'кто-то', 'дергает', 'за', 'ниточки', 'и', 'управляет', 'тобой', 'как', 'ты', 'пляшешь', 'под', 'чью-то', 'дудку']",-284.7125585680486,-252.38537929877762
493,ты сам себе создаешь проблемы пойми что мир не будет приклонятся перед тобой и притиратся к твоим взглядам,ты сам себе создаешь проблемы пойми что мир не будет преклоняться перед тобой и притираться к твоим взглядам,"['ты', 'сам', 'себе', 'создаешь', 'проблемы', 'пойми', 'что', 'мир', 'не', 'будет', 'приклонятся', 'перед', 'тобой', 'и', 'притиратся', 'к', 'твоим', 'взглядам']","['ты', 'сам', 'себе', 'создаешь', 'проблемы', 'пойми', 'что', 'мир', 'не', 'будет', 'преклоняться', 'перед', 'тобой', 'и', 'притираться', 'к', 'твоим', 'взглядам']",-223.97573558686548,-205.9588284387047
494,здарова мы живем в реальном мире и поэтому зачастую нам приходится иметь дело,здорово мы живем в реальном мире и поэтому зачастую нам приходится иметь дело,"['здарова', 'мы', 'живем', 'в', 'реальном', 'мире', 'и', 'поэтому', 'зачастую', 'нам', 'приходится', 'иметь', 'дело']","['здорово', 'мы', 'живем', 'в', 'реальном', 'мире', 'и', 'поэтому', 'зачастую', 'нам', 'приходится', 'иметь', 'дело']",-133.91472785087586,-132.24613937034383
495,ну вот только меряться достижениями не надо,ну вот только мериться достижениями не надо,"['ну', 'вот', 'только', 'меряться', 'достижениями', 'не', 'надо']","['ну', 'вот', 'только', 'мериться', 'достижениями', 'не', 'надо']",-113.91597836547727,-115.4863353746793
496,понимаешь грит они на меня надеятся,понимаешь говорит они на меня надеятся,"['понимаешь', 'грит', 'они', 'на', 'меня', 'надеятся']","['понимаешь', 'говорит', 'они', 'на', 'меня', 'надеятся']",-110.99696997106568,-104.94272407366688
497,возвращаясь к вопросу транспорта есть и машины огого какие авто и автобусы и прочее но все-таки вышекуказанные тарахтелки занимают первое место,возвращаясь к вопросу транспорта есть и машины ого-го какие авто и автобусы и прочее но все-таки вышеуказанные тарахтелки занимают первое место,"['возвращаясь', 'к', 'вопросу', 'транспорта', 'есть', 'и', 'машины', 'огого', 'какие', 'авто', 'и', 'автобусы', 'и', 'прочее', 'но', 'все-таки', 'вышекуказанные', 'тарахтелки', 'занимают', 'первое', 'место']","['возвращаясь', 'к', 'вопросу', 'транспорта', 'есть', 'и', 'машины', 'ого-го', 'какие', 'авто', 'и', 'автобусы', 'и', 'прочее', 'но', 'все-таки', 'вышеуказанные', 'тарахтелки', 'занимают', 'первое', 'место']",-308.8884603793268,-318.2204069524212
498,"ну за 1,5 недели я врядли замуж выйду вероятность петерь есть но такая же как и обычно так что","ну за 1,5 недели я вряд ли замуж выйду вероятность теперь есть но такая же как и обычно так что","['ну', 'за', '1,5', 'недели', 'я', 'врядли', 'замуж', 'выйду', 'вероятность', 'петерь', 'есть', 'но', 'такая', 'же', 'как', 'и', 'обычно', 'так', 'что']","['ну', 'за', '1,5', 'недели', 'я', 'вряд', 'ли', 'замуж', 'выйду', 'вероятность', 'теперь', 'есть', 'но', 'такая', 'же', 'как', 'и', 'обычно', 'так', 'что']",-287.66505709980663,-274.8836414104101
499,отдельно жж отдельно другие блог-системы отдельно форумы отделно сетевые сми слабы механизмы вовлечения реала,отдельно жж отдельно другие блог-системы отдельно форумы отдельно сетевые сми слабы механизмы вовлечения реала,"['отдельно', 'жж', 'отдельно', 'другие', 'блог-системы', 'отдельно', 'форумы', 'отделно', 'сетевые', 'сми', 'слабы', 'механизмы', 'вовлечения', 'реала']","['отдельно', 'жж', 'отдельно', 'другие', 'блог-системы', 'отдельно', 'форумы', 'отдельно', 'сетевые', 'сми', 'слабы', 'механизмы', 'вовлечения', 'реала']",-302.7531623215672,-310.3698453818289
500,как не хочеться верить в эту фразу,как не хочется верить в эту фразу,"['как', 'не', 'хочеться', 'верить', 'в', 'эту', 'фразу']","['как', 'не', 'хочется', 'верить', 'в', 'эту', 'фразу']",-87.53930624454262,-79.38292109671467
501,столетний мишка точь в точь из мультика старая игрушка,столетний мишка точь-в-точь из мультика старая игрушка,"['столетний', 'мишка', 'точь', 'в', 'точь', 'из', 'мультика', 'старая', 'игрушка']","['столетний', 'мишка', 'точь-в-точь', 'из', 'мультика', 'старая', 'игрушка']",-170.12607242447496,-138.16985435719405
502,софта не сказать что мало но нехватает точно,софта не сказать что мало но не хватает точно,"['софта', 'не', 'сказать', 'что', 'мало', 'но', 'нехватает', 'точно']","['софта', 'не', 'сказать', 'что', 'мало', 'но', 'не', 'хватает', 'точно']",-141.59114375446686,-146.60046237446272
503,а может посидеть несколько ночей в поисках формы предать им вид эссе рассказов глав одной повести,а может посидеть несколько ночей в поисках формы придать им вид эссе рассказов глав одной повести,"['а', 'может', 'посидеть', 'несколько', 'ночей', 'в', 'поисках', 'формы', 'предать', 'им', 'вид', 'эссе', 'рассказов', 'глав', 'одной', 'повести']","['а', 'может', 'посидеть', 'несколько', 'ночей', 'в', 'поисках', 'формы', 'придать', 'им', 'вид', 'эссе', 'рассказов', 'глав', 'одной', 'повести']",-255.83631674516772,-236.51588330438483
504,первый матч игрового дня мхл принес три очка крыльям советов во встрече с мхк динамо,первый матч игрового дня мхл принес три очка крыльям советов во встрече с мхк динамо,"['первый', 'матч', 'игрового', 'дня', 'мхл', 'принес', 'три', 'очка', 'крыльям', 'советов', 'во', 'встрече', 'с', 'мхк', 'динамо']","['первый', 'матч', 'игрового', 'дня', 'мхл', 'принес', 'три', 'очка', 'крыльям', 'советов', 'во', 'встрече', 'с', 'мхк', 'динамо']",-253.55192170743393,-253.55192052131926
505,вот счас половником тя махну,вот сейчас половником тебя махну,"['вот', 'счас', 'половником', 'тя', 'махну']","['вот', 'сейчас', 'половником', 'тебя', 'махну']",-90.99952334055328,-76.92320947805398
506,за следущие 50 лет филиппинцев переучили с испанского на английский остались только характерные имена и названия но не отучили любить белого хозяина,за следующие 50 лет филиппинцев переучили с испанского на английский остались только характерные имена и названия но не отучили любить белого хозяина,"['за', 'следущие', '50', 'лет', 'филиппинцев', 'переучили', 'с', 'испанского', 'на', 'английский', 'остались', 'только', 'характерные', 'имена', 'и', 'названия', 'но', 'не', 'отучили', 'любить', 'белого', 'хозяина']","['за', 'следующие', '50', 'лет', 'филиппинцев', 'переучили', 'с', 'испанского', 'на', 'английский', 'остались', 'только', 'характерные', 'имена', 'и', 'названия', 'но', 'не', 'отучили', 'любить', 'белого', 'хозяина']",-276.4691058096704,-275.34727189152386
507,у нас какя-то черная-черная полоса,у нас какая-то черная-черная полоса,"['у', 'нас', 'какя-то', 'черная-черная', 'полоса']","['у', 'нас', 'какая-то', 'черная-черная', 'полоса']",-79.62623397644745,-81.43984288893449
508,да там ляпота и птички поют,да там лепота и птички поют,"['да', 'там', 'ляпота', 'и', 'птички', 'поют']","['да', 'там', 'лепота', 'и', 'птички', 'поют']",-111.68262550744106,-106.56835615991335
509,мимо тебя никто равнодушно не проходит наоборот обращают неподдельное внимание и,мимо тебя никто равнодушно не проходит наоборот обращают неподдельное внимание и,"['мимо', 'тебя', 'никто', 'равнодушно', 'не', 'проходит', 'наоборот', 'обращают', 'неподдельное', 'внимание', 'и']","['мимо', 'тебя', 'никто', 'равнодушно', 'не', 'проходит', 'наоборот', 'обращают', 'неподдельное', 'внимание', 'и']",-185.7573729082346,-185.75698323685765
510,дальше шло всеобщее братание с флагами криками танцами,дальше шло всеобщее братание с флагами криками танцами,"['дальше', 'шло', 'всеобщее', 'братание', 'с', 'флагами', 'криками', 'танцами']","['дальше', 'шло', 'всеобщее', 'братание', 'с', 'флагами', 'криками', 'танцами']",-161.80054690188973,-161.80054510851065
511,здесь же на улице и в небольшом ангаре его пилили и какието умельцы сразу же из него чтото делали,здесь же на улице и в небольшом ангаре его пилили и какие-то умельцы сразу же из него что-то делали,"['здесь', 'же', 'на', 'улице', 'и', 'в', 'небольшом', 'ангаре', 'его', 'пилили', 'и', 'какието', 'умельцы', 'сразу', 'же', 'из', 'него', 'чтото', 'делали']","['здесь', 'же', 'на', 'улице', 'и', 'в', 'небольшом', 'ангаре', 'его', 'пилили', 'и', 'какие-то', 'умельцы', 'сразу', 'же', 'из', 'него', 'что-то', 'делали']",-228.33240656600148,-215.8447908493914
512,обажаю начинать писать текст не зная даже что будет в следующей строчке,обожаю начинать писать текст не зная даже что будет в следующей строчке,"['обажаю', 'начинать', 'писать', 'текст', 'не', 'зная', 'даже', 'что', 'будет', 'в', 'следующей', 'строчке']","['обожаю', 'начинать', 'писать', 'текст', 'не', 'зная', 'даже', 'что', 'будет', 'в', 'следующей', 'строчке']",-175.758347003531,-181.06559131569648
